"land","barr","mort","mcrun","A","He","Ho","Fis","Dps","Gst","Gstp","Djost"
"ibd1","0000","000","0","8.7","0.701009207878529","0.569284712482468","0.187639768211362","0.0643965517241379","0.0562278204629533","0.13875858317349","0.0287522921724623"
"ibd1","0000","000","0","8.7","0.736958044038881","0.628028169014085","0.145990302933607","0.0643390804597701","0.046449276818937","0.151993219617509","0.0324450072050635"
"ibd1","0000","000","0","8.1","0.616555599791137","0.478783592644979","0.224738188051451","0.068858024691358","0.0775848159904238","0.0523091596951764","0.00980719262235745"
"ibd1","0000","000","0","8.3","0.701444128182482","0.565217391304348","0.195513036102651","0.0594277108433735","0.0781781483371425","0.231391008680284","0.0471207068123184"
"ibd1","0000","000","0","8.8","0.698017565537229","0.576647564469914","0.176362402566771","0.0658948863636364","0.043283700518705","0.177418759667956","0.0376813430364769"
"ibd1","0000","000","0","8.2","0.725464627509852","0.602328767123288","0.167948090848174","0.0753810975609756","0.0416902966969935","0.159380258386991","0.0342069388844851"
"ibd1","0000","000","0","8.7","0.724949610319807","0.578825136612022","0.200021349592016","0.0581896551724138","0.0742151115025198","0.300240155376958","0.064147114787222"
"ibd1","0000","000","0","8.4","0.706417500361244","0.572157434402332","0.194236469415946","0.0672767857142857","0.0523209120678373","0.14322265965286","0.0310762687675499"
"ibd1","0000","000","0","8.4","0.689043088580935","0.556767955801105","0.188977334728861","0.0662946428571429","0.0577183560103186","0.104592668625154","0.0215209036481183"
"ibd1","0000","000","0","8.4","0.627202665217764","0.512566844919786","0.179821798881105","0.0744345238095238","0.0520850329561146","0.126681629977357","0.0205669690853374"
