"land","barr","mort","mcrun","A","He","Ho","Fis","Dps","Gst","Gstp","Djost"
"ibd1","0000","000","0","9.3","0.73736140625","0.6125","0.170906976716264","0.0380376344086022","0.147330237083057","0.592235392811507","0.132752371161783"
"ibd1","0000","000","0","8.6","0.742219296875","0.593875","0.212399400029204","0.0367441860465116","0.165647341102464","0.610987856460606","0.138822267438074"
"ibd1","0000","000","0","9.3","0.76034546875","0.595625","0.217176883091509","0.0247983870967742","0.193950190302979","0.650676131499541","0.149452177532406"
"ibd1","0000","000","0","8.9","0.736174629137811","0.572020075282309","0.225426503335644","0.0282584269662921","0.198033541756879","0.509341736364043","0.109421068256835"
"ibd1","0000","000","0","9.2","0.73441328125","0.587125","0.201767690163604","0.0326222826086957","0.160877332186163","0.645132345168621","0.145063572363763"
"ibd1","0000","000","0","9.1","0.6612","0.539625","0.170349917797563","0.0445054945054945","0.160512606998349","0.102660068636278","0.00877836624380192"
"ibd1","0000","000","0","8.8","0.746026328125","0.60025","0.197154019859129","0.0364346590909091","0.163971489604209","0.608678680869136","0.139171579322046"
"ibd1","0000","000","0","9.1","0.726484140625","0.58025","0.20974270950042","0.0341620879120879","0.175325239131573","0.53472889292133","0.117053851521845"
"ibd1","0000","000","0","9","0.743858984375","0.58725","0.208157760662847","0.0304166666666667","0.193207967947761","0.619452181244155","0.137083520529232"
"ibd1","0000","000","0","9","0.74229640625","0.606875","0.182022502965183","0.0388472222222222","0.147472431958193","0.528193828433774","0.117533228357107"
