"land","barr","mort","mcrun","A","He","Ho","Fis","Dps","Gst","Gstp","Djost"
"ibd1","0000","000","0","9","0.6829228125","0.682875","0.00024169076562629","0.106069444444444","6.83185976770861e-05","0.0010544869116327","0.000421031290637709"
"ibd1","0000","000","0","9.4","0.75017953125","0.749","0.00182964713958373","0.101023936170213","0.00010610074511741","0.00284460443299175","0.000550664995771278"
"ibd1","0000","000","0","8.5","0.6672328125","0.654875","0.0189182130310343","0.112852941176471","-4.22923129559383e-05","0.000392748345303714","0.000419792072721185"
"ibd1","0000","000","0","9.4","0.674887890625","0.68025","-0.00795257806221102","0.100864361702128","0.000257973581994864","0.00163561269164286","0.000702433723134536"
"ibd1","0000","000","0","9.1","0.757386875","0.76375","-0.00876183853288376","0.105315934065934","-1.78331467381998e-05","7.67795009179548e-06","0.00036807935060932"
"ibd1","0000","000","0","9.2","0.703534453125","0.701375","0.00283796523200182","0.103586956521739","2.25651468025445e-05","3.27100776595083e-05","0.000476084542345161"
"ibd1","0000","000","0","9.3","0.70915953125","0.70675","0.00351674404389615","0.103225806451613","-0.000168864584947581","0.0016382332711547","0.000298613220358549"
"ibd1","0000","000","0","8.8","0.6894078125","0.691","-0.00267748450859954","0.108380681818182","4.0035317019349e-05","5.0537914924367e-05","0.000561471303250317"
"ibd1","0000","000","0","8.8","0.714571328125","0.71475","-0.000413914057958853","0.109105113636364","-8.51850294532053e-05","0.00028232512975404","0.000479794062478599"
"ibd1","0000","000","0","9","0.683057265625","0.691","-0.0109345189680334","0.105666666666667","0.000241689746530716","0.00182864838381069","0.000405640025399294"
