"land","barr","mort","mcrun","A","He","Ho","Fis","Dps","Gst","Gstp","Djost"
"ibd1","0000","000","0","9.1","0.707028862907502","0.587060301507538","0.168956990065784","0.0563598901098901","0.0949719661574325","0.274841608292843","0.0557520985905323"
"ibd1","0000","000","0","9","0.69843422514583","0.566834170854271","0.191920509535209","0.0537222222222222","0.105898299874946","0.386692543203114","0.0816652646332058"
"ibd1","0000","000","0","8.7","0.726951620906904","0.59749373433584","0.173350227643844","0.0528879310344828","0.108805799100484","0.315320239760693","0.063451267924571"
"ibd1","0000","000","0","8.9","0.724193611866331","0.579924717691343","0.197143845892744","0.0457162921348315","0.144247517711434","0.342826777398516","0.0738960483476178"
"ibd1","0000","000","0","8.9","0.72876670434472","0.587739463601533","0.199593185864599","0.0459269662921348","0.13848978336323","0.563705733652984","0.125529343209908"
"ibd1","0000","000","0","8.9","0.739290586197489","0.620151133501259","0.164112928859395","0.0492275280898876","0.105945213983281","0.454296038106228","0.0988510205652002"
"ibd1","0000","000","0","8.8","0.769233515625","0.62875","0.183978143889428","0.0530823863636364","0.0999640772003758","0.45448590915366","0.103065104240296"
"ibd1","0000","000","0","9.2","0.684984453125","0.579375","0.150305065896404","0.0599320652173913","0.0794014984924856","0.185133345173542","0.0369245221856388"
"ibd1","0000","000","0","9.1","0.72429858066481","0.614105793450882","0.152294092209357","0.0580082417582418","0.0936419496545465","0.253787959721199","0.0551392466571068"
"ibd1","0000","000","0","9.1","0.735390348901395","0.592065491183879","0.196329142088838","0.0490934065934066","0.10936757684375","0.276139612766011","0.0603960567900318"
