"land","barr","mort","mcrun","A","He","Ho","Fis","Dps","Gst","Gstp","Djost"
"ibd1","0000","000","0","9","0.770583046875","0.64375","0.164107585285847","0.0305","0.163545813991905","0.61368096614209","0.141538112126142"
"ibd1","0000","000","0","9.1","0.6869065625","0.54975","0.200500961659669","0.0359340659340659","0.204144752880781","0.572428692538646","0.121705483446721"
"ibd1","0000","000","0","8.7","0.7045665625","0.618","0.120606272862794","0.0440804597701149","0.138666022799924","0.505197714178331","0.106366790341867"
"ibd1","0000","000","0","9.4","0.788233203125","0.65075","0.178741267589101","0.0257579787234043","0.170056382702691","0.726898246223911","0.172083967236733"
"ibd1","0000","000","0","9.3","0.711270078125","0.614","0.135610682111445","0.044247311827957","0.13494362405428","0.394696835277827","0.0770787213141574"
"ibd1","0000","000","0","9.1","0.73447125","0.615125","0.162757396536513","0.0392582417582418","0.154166480226183","0.299713289360517","0.0643781673990231"
"ibd1","0000","000","0","8.7","0.69882140625","0.584125","0.15786055972081","0.0409913793103448","0.163305949698468","0.413986331714863","0.0695298663679944"
"ibd1","0000","000","0","8.7","0.761507890625","0.673625","0.116454001468876","0.0415948275862069","0.124081470965322","0.538347747866003","0.121820368705441"
"ibd1","0000","000","0","9.6","0.74356484375","0.632125","0.149442465028929","0.0374739583333333","0.153462416413039","0.489620870791237","0.105494413241489"
"ibd1","0000","000","0","8.7","0.70042828125","0.598875","0.149235826057663","0.0481465517241379","0.144529952571124","0.428704026545696","0.089612498774879"
