"land","barr","mort","mcrun","A","He","Ho","Fis","Dps","Gst","Gstp","Djost"
"ibd1","0000","000","0","8.3","0.713155299178662","0.659062103929024","0.0768901221322941","0.0826807228915663","0.0338570695264799","0.144356059492353","0.0309834067201025"
"ibd1","0000","000","0","8.7","0.744254026006243","0.681967213114754","0.083862572692744","0.0789942528735632","0.0329696969296897","0.0870251117201471","0.0195705123930467"
"ibd1","0000","000","0","8.6","0.728386468692875","0.657947434292866","0.096835939971443","0.0723691860465116","0.0507395860657752","0.0511227932666308","0.0147402227205264"
"ibd1","0000","000","0","9.2","0.718199532895469","0.654693366708386","0.0903795263255366","0.0653532608695652","0.0549588565806953","0.222395033744196","0.0464137721016205"
"ibd1","0000","000","0","9.2","0.75514977920993","0.680325814536341","0.0985504647423435","0.0658288043478261","0.0483111287044904","0.19662797394651","0.0427077473263909"
"ibd1","0000","000","0","8.4","0.670025501213187","0.621401752190238","0.0693821419064327","0.084375","0.0350856666497589","0.108962200168008","0.0220620953575988"
"ibd1","0000","000","0","9.2","0.684341067776066","0.632537688442211","0.0772013436075328","0.0798369565217391","0.0287756927820718","0.0577051055612995","0.0131405705368964"
"ibd1","0000","000","0","9.2","0.6883890625","0.644875","0.0605422210841375","0.0775679347826087","0.0314819033291135","0.0945339266390341","0.018792550081537"
"ibd1","0000","000","0","8.9","0.739273021027305","0.676418663303909","0.0823146469275644","0.0732724719101124","0.0379564940990693","0.0847907265117556","0.0179526760103037"
"ibd1","0000","000","0","8.4","0.697149597196746","0.642553191489362","0.0774800834042101","0.0869642857142857","0.0254409800390261","0.0641659577792029","0.0139309421915515"
