"land","barr","mort","mcrun","A","He","Ho","Fis","Dps","Gst","Gstp","Djost"
"ibd1","0000","000","0","7.6","0.603528349163802","0.510839694656489","0.150076363680135","0.0601809210526316","0.0783725722628746","0.123871542810132","0.0212348504594396"
"ibd1","0000","000","0","7.7","0.661772740947778","0.575856697819315","0.1248633589643","0.0624025974025974","0.0811715887332137","0.0803777618764879","0.0161674339836414"
"ibd1","0000","000","0","8","0.615945830183925","0.556190476190476","0.0937165443846563","0.063921875","0.0479422431613988","0.102728110022456","0.0193390631564112"
"ibd1","0000","000","0","8.1","0.662842129432053","0.558451816745656","0.169073198158983","0.0498456790123457","0.123917976219539","0.377883643038023","0.078665210272"
"ibd1","0000","000","0","7.9","0.68525371946113","0.578778135048232","0.15507341820089","0.0550632911392405","0.0805307500802966","0.353693452837535","-0.0325881894919689"
"ibd1","0000","000","0","8.3","0.627011472093192","0.53960843373494","0.136133047737864","0.0563102409638554","0.0842866146088099","0.174185184704179","0.0323790944097819"
"ibd1","0000","000","0","8.7","0.727281672294308","0.636559139784946","0.128703043050309","0.0531034482758621","0.065924278019408","0.223121201836955","0.0454943437750399"
"ibd1","0000","000","0","8.1","0.653099052120092","0.575272161741835","0.114458532724418","0.0579783950617284","0.0668752225605846","0.136278922669019","0.0234575083188467"
"ibd1","0000","000","0","7.7","0.640268764256795","0.572696817420436","0.11053122119568","0.0616883116883117","0.0496247617642491","0.072210682155118","0.0105961051593618"
"ibd1","0000","000","0","8.4","0.616883652812371","0.55320813771518","0.0983997281687098","0.0581845238095238","0.0630202539931068","0.0122732293521487","0.00373818741739144"
