"land","barr","mort","mcrun","A","He","Ho","Fis","Dps","Gst","Gstp","Djost"
"ibd1","0000","000","0","9.1","0.719329375","0.7255","-0.00804409340278152","0.104519230769231","0.000135300359673352","0.00100652557828247","0.000448760208459715"
"ibd1","0000","000","0","8.5","0.67305390625","0.674625","-0.00225946020573557","0.112838235294118","-5.08176677731509e-05","5.88290857963981e-05","0.000414158846964123"
"ibd1","0000","000","0","9.5","0.72041140625","0.7335","-0.0178789951891102","0.100986842105263","-0.000134352044521835","0.000853437844906717","0.000350826958338219"
"ibd1","0000","000","0","8.5","0.7041390625","0.70675","-0.0042167217878888","0.113441176470588","-0.00020466437099409","0.00101345376462172","0.000241763824295143"
"ibd1","0000","000","0","9","0.666438671875","0.659","0.0112365093642927","0.106458333333333","-3.93701567118487e-05","0.000848379989966604","0.000360997186506624"
"ibd1","0000","000","0","8.9","0.6993628125","0.69925","-0.00222429778051495","0.107022471910112","9.98228861389672e-05","0.00193707884942404","0.000183285727951073"
"ibd1","0000","000","0","9","0.738472421875","0.743125","-0.00746028000312101","0.106430555555556","-8.87044727893027e-05","0.00161334059019783","0.000311767850618388"
"ibd1","0000","000","0","9.1","0.69166015625","0.69775","-0.00919437041775126","0.105384615384615","3.06394146465383e-05","0.00699073595376399","0.000385785953790911"
"ibd1","0000","000","0","8.9","0.665383125","0.663875","-0.000224807069699284","0.107682584269663","7.55681038429046e-05","0.00180400118304049","0.000147112552081573"
"ibd1","0000","000","0","9.2","0.75109109375","0.746625","0.00855497687851245","0.104470108695652","-0.000198719972993811","0.00383729416552343","0.000401034395924927"
