"land","barr","mort","mcrun","A","He","Ho","Fis","Dps","Gst","Gstp","Djost"
"ibd1","0000","000","0","9.1","0.71712265625","0.726125","-0.0119265936683076","0.103928571428571","0.000354654384829955","0.000946951140415902","0.000550323863184039"
"ibd1","0000","000","0","8.7","0.706294609375","0.7015","0.00687781477900469","0.108204022988506","0.000747421290611006","0.000555866233635502","0.001066966123947"
"ibd1","0000","000","0","9","0.706623671875","0.71525","-0.0119830710178746","0.105444444444444","0.00021962675576026","0.000705638537546315","0.000780129981798172"
"ibd1","0000","000","0","8.7","0.6924196875","0.6925","0.0004827926911527","0.109554597701149","0.000147261986957914","0.00209333201599919","0.000520905317411773"
"ibd1","0000","000","0","9","0.72051625","0.71825","0.00107366197566717","0.105361111111111","0.000216453547274953","0.00304273747137345","0.000720616757052614"
"ibd1","0000","000","0","9.4","0.719584453125","0.718","0.00299421951088918","0.100199468085106","0.000550961208622747","0.00269071892239589","0.000571467635118004"
"ibd1","0000","000","0","9","0.6389065625","0.63925","-0.000709856613948245","0.105722222222222","0.000174804473653145","0.000113423365570857","0.000355229083956411"
"ibd1","0000","000","0","8.8","0.7384490625","0.736625","0.00236455470513123","0.107585227272727","0.000173157864537532","0.00155276379057205","0.000855765225244259"
"ibd1","0000","000","0","8.4","0.707866015625","0.709875","-0.00331719614427152","0.113452380952381","0.000182164059895795","0.00379064592276779","0.000572579297627802"
"ibd1","0000","000","0","8.9","0.650799296875","0.64225","0.0123047501066896","0.108019662921348","2.99331069795183e-05","0.00198117125656217","0.000272449440101196"
