"land","barr","mort","mcrun","A","He","Ho","Fis","Dps","Gst","Gstp","Djost"
"ibd1","0000","000","0","8.6","0.699825227244035","0.554213483146067","0.206064979447287","0.0612354651162791","0.07728402189189","0.172449694111536","0.0338145643279618"
"ibd1","0000","000","0","8.7","0.68165565067753","0.520803443328551","0.243408679620186","0.058117816091954","0.0791733617004415","0.271380265713717","0.0552801111512357"
"ibd1","0000","000","0","8.4","0.687046442803059","0.528077455048409","0.228746234575419","0.0622916666666667","0.0794042260953446","0.241032760632877","0.0484383954487756"
"ibd1","0000","000","0","8.6","0.682624451188017","0.564914772727273","0.165078553693469","0.0621802325581395","0.0610054517784047","0.105667619282803","0.0161701253654075"
"ibd1","0000","000","0","8.4","0.710812520039578","0.588499298737728","0.174521459439539","0.0622321428571429","0.0664646498979899","0.258559329789811","0.0539494409705729"
"ibd1","0000","000","0","8.8","0.755698717014142","0.616343490304709","0.185220612809046","0.0659801136363636","0.0427031950608364","0.186675910217659","0.0402771656864461"
"ibd1","0000","000","0","8.7","0.722470739932553","0.586901408450704","0.188845797688353","0.0606752873563218","0.0676437550329604","0.188186624425804","0.0399514269274188"
"ibd1","0000","000","0","8.5","0.739662345869385","0.605364511691884","0.181370328839816","0.0551176470588235","0.0863598717754771","0.103264880932441","0.0238727140978555"
"ibd1","0000","000","0","7.9","0.690817339235439","0.534582132564842","0.227240404927843","0.0583544303797468","0.100010526061192","0.344452911407679","0.0714217661028799"
"ibd1","0000","000","0","8.2","0.722549768518518","0.5825","0.191878456784152","0.0634298780487805","0.0766039968635036","0.172697583218827","0.0368425856992003"
