"land","barr","mort","mcrun","A","He","Ho","Fis","Dps","Gst","Gstp","Djost"
"ibd1","0000","000","0","9","0.64628453125","0.531375","0.167691388289341","0.0472361111111111","0.157433465713388","0.299574031047762","0.0560684855395207"
"ibd1","0000","000","0","8.8","0.7131915625","0.562375","0.2081094856316","0.0368465909090909","0.179388738015197","0.521228149989155","0.108812800021252"
"ibd1","0000","000","0","8.7","0.66691609375","0.5105","0.227503287710517","0.0354597701149425","0.21759516691985","0.428409002134577","0.0839838139595623"
"ibd1","0000","000","0","8.6","0.685454296875","0.548125","0.194167336562967","0.040625","0.180006796145524","0.297427637262818","0.0513340750992773"
"ibd1","0000","000","0","9.2","0.67370578125","0.533625","0.203789940543571","0.038125","0.193128719098147","0.262178469150721","0.041156264110985"
"ibd1","0000","000","0","8.8","0.73688015625","0.58","0.215722245497873","0.0290198863636364","0.197316858497217","0.65135181782605","0.148661208688074"
"ibd1","0000","000","0","8.3","0.741952421875","0.62875","0.152821888373248","0.0408433734939759","0.143505506548428","0.485642974820237","0.10607695203128"
"ibd1","0000","000","0","9.5","0.711582646271559","0.562814070351759","0.208313946706646","0.0296973684210526","0.189077268445649","0.564045707477894","0.107447539066315"
"ibd1","0000","000","0","8.5","0.695751259788127","0.550312891113892","0.205308403250714","0.0409117647058824","0.189968384239325","0.513033244636295","0.106934153919743"
"ibd1","0000","000","0","8.8","0.726612421875","0.576","0.205047752271624","0.0335227272727273","0.180520139199743","0.492350891132913","0.107829454595256"
