"land","barr","mort","mcrun","A","He","Ho","Fis","Dps","Gst","Gstp","Djost"
"ibd1","0000","000","0","8.4","0.688890737240076","0.504347826086956","0.260500907334687","0.0167113095238095","0.288210092334095","0.605407660753763","0.120862227267975"
"ibd1","0000","000","0","7.3","0.601242304773149","0.371428571428571","0.356964291971318","0.0213869863013699","0.355761835503008","0.309689144642398","0.0306627235619517"
"ibd1","0000","000","0","9","0.68577628863885","0.462010221465077","0.323654085609111","0.0141111111111111","0.349933011777323","0.534534430321843","0.109719435412544"
"ibd1","0000","000","0","7.2","0.655114253308129","0.452521739130435","0.315529569961696","0.0258854166666667","0.293700062371452","0.728309223325192","0.160056899300389"
"ibd1","0000","000","0","7.9","0.590138269282451","0.436065573770492","0.237004636750651","0.0393354430379747","0.213066255107396","0.527056097201455","0.348011926448244"
"ibd1","0000","000","0","8.2","0.704410578750703","0.468921095008052","0.337858279270728","0.01625","0.335249069417999","0.774220731711561","0.182679493333272"
"ibd1","0000","000","0","8.3","0.660168378127053","0.451939291736931","0.320528160455186","0.0182228915662651","0.31828648374217","0.662653110063924","0.140607803712787"
"ibd1","0000","000","0","7.3","0.583935582542001","0.439864864864865","0.242615759691672","0.039777397260274","0.194554400945653","0.168909109799082","0.0372277634524027"
"ibd1","0000","000","0","7.5","0.651461038476797","0.470293609671848","0.270559575356121","0.0284666666666667","0.284615891170373","0.685798291894551","-0.0557336644819203"
"ibd1","0000","000","0","7.9","0.668456420649134","0.463754045307443","0.291761714177259","0.0234810126582278","0.303345204280714","0.61719853252577","0.110812049463132"
