"land","barr","mort","mcrun","A","He","Ho","Fis","Dps","Gst","Gstp","Djost"
"ibd1","0000","000","0","8.8","0.706183125","0.682125","0.0315100167738227","0.0842897727272727","0.0231066240063833","0.0818341860263358","0.0170669859856375"
"ibd1","0000","000","0","9.1","0.76680421875","0.73425","0.0429229910446868","0.0838873626373626","0.016993781996409","0.0573831479168024","0.0132443661568342"
"ibd1","0000","000","0","8.5","0.734756640625","0.696375","0.051882687084798","0.0894264705882353","0.0203600345791919","0.0894612522675784","0.00137084389105478"
"ibd1","0000","000","0","9.5","0.749581484375","0.7155","0.0453357080703392","0.0808815789473684","0.0154886529356559","0.0594398147508865","0.0138018275386886"
"ibd1","0000","000","0","9.2","0.699487109375","0.66725","0.0469721720160279","0.0839130434782609","0.0213922635083017","0.0514871083272898","0.0120266196454487"
"ibd1","0000","000","0","9.1","0.744476015625","0.7175","0.0357304260913143","0.0808516483516483","0.0226212585816226","0.11665025619513","0.0251717075338749"
"ibd1","0000","000","0","9.3","0.789402578125","0.749625","0.0504820173891458","0.0759543010752688","0.0240064422240766","0.145597961127383","0.0335799221232918"
"ibd1","0000","000","0","8.5","0.717009765625","0.691625","0.0351068963087522","0.0911911764705882","0.0171636311857387","0.078223648631466","0.0170901977583022"
"ibd1","0000","000","0","9.2","0.686714375","0.662","0.0364663114360245","0.0881521739130435","0.0124851476967248","0.020877727742644","0.00510076129795039"
"ibd1","0000","000","0","8.5","0.71038359375","0.686625","0.0342784777200406","0.0942205882352941","0.0147524463752695","0.0457529659025423","0.00985118339994764"
