"land","barr","mort","mcrun","A","He","Ho","Fis","Dps","Gst","Gstp","Djost"
"ibd1","0000","000","0","8.8","0.72132421875","0.626625","0.127513577249141","0.0445028409090909","0.128756679170565","0.304374301266081","0.059912644204642"
"ibd1","0000","000","0","8.7","0.745089765625","0.605375","0.183464627768235","0.0308333333333333","0.193571762059143","0.539274428389577","0.118604630894161"
"ibd1","0000","000","0","9.4","0.747932734375","0.62175","0.171634121929767","0.0319547872340426","0.159433263539413","0.61624176473778","0.138063344967542"
"ibd1","0000","000","0","9.3","0.74593734375","0.659625","0.116607444679654","0.0383198924731183","0.120193518561231","0.519295861516332","0.113338963865143"
"ibd1","0000","000","0","9.3","0.75400234375","0.6115","0.190618965000655","0.0293145161290323","0.196849811790297","0.745239164799076","0.173345435192807"
"ibd1","0000","000","0","9","0.6889128125","0.610875","0.111228277001963","0.0467916666666667","0.12150542918426","0.262767591605135","0.0473750569412952"
"ibd1","0000","000","0","9.2","0.718780625","0.60275","0.159461020627253","0.0359510869565217","0.160070804457327","0.539785080776141","0.116091774499156"
"ibd1","0000","000","0","9","0.73959609375","0.616375","0.16673163091488","0.0408888888888889","0.156155805424477","0.540514491707078","0.121948022487954"
"ibd1","0000","000","0","8.9","0.713464921875","0.60675","0.146957250020983","0.0408005617977528","0.149152971531991","0.497436381452453","0.102863131562428"
"ibd1","0000","000","0","9.4","0.71823953125","0.589375","0.17928732767711","0.0369547872340426","0.175119962463288","0.474989885354395","0.103254315260239"
