"land","barr","mort","mcrun","A","He","Ho","Fis","Dps","Gst","Gstp","Djost"
"ibd1","0000","000","0","8.1","0.655008279724976","0.552153110047847","0.146536674486642","0.0609876543209876","0.0622091531714727","0.0687206027162106","0.00667315062137819"
"ibd1","0000","000","0","8","0.691737426757812","0.5678125","0.177122067290584","0.06271875","0.0660385771168059","0.197187767783765","0.0411398100102146"
"ibd1","0000","000","0","7.7","0.671611201249925","0.541705426356589","0.187790872945747","0.0549512987012987","0.104622394523156","0.128175204152705","0.0199937434722517"
"ibd1","0000","000","0","8.7","0.745443006020424","0.622067901234568","0.165088952769163","0.0492959770114943","0.0798253489932044","0.278027427028761","0.0609328616202106"
"ibd1","0000","000","0","8.5","0.685283770880753","0.582453416149068","0.154500454743061","0.0604558823529412","0.0550551759215777","0.175722273291947","0.0374125756518283"
"ibd1","0000","000","0","8","0.639605081153161","0.534700315457413","0.166579888779621","0.0614375","0.0665329236680678","0.110651324782511","0.0212242872140519"
"ibd1","0000","000","0","8.4","0.634059377531731","0.51304347826087","0.191205399383158","0.052827380952381","0.0940464486929886","0.051806141831494","0.00580697967442151"
"ibd1","0000","000","0","8.1","0.568122249657064","0.446074074074074","0.195960851142917","0.0682716049382716","0.0978156853415002","0.0416124539803393","0.00569452705727094"
"ibd1","0000","000","0","8.2","0.678447862170198","0.549386503067485","0.181263427920418","0.055609756097561","0.084691092650051","0.142088177613566","0.0226858395665484"
"ibd1","0000","000","0","7.7","0.635654674556213","0.531384615384615","0.162687350422113","0.0618993506493507","0.0852314067865428","0.177897552060141","0.0294476488942735"
