"land","barr","mort","mcrun","A","He","Ho","Fis","Dps","Gst","Gstp","Djost"
"ibd1","0000","000","0","9.3","0.715639609375","0.58875","0.171405882083708","0.0381182795698925","0.155691986473773","0.205015301939538","0.0343738573575919"
"ibd1","0000","000","0","9.1","0.688350390625","0.600875","0.125324960940159","0.0511675824175824","0.114246532866773","0.30481311294633","0.0617630966917367"
"ibd1","0000","000","0","8.9","0.754524375","0.605875","0.195982562555971","0.0373314606741573","0.158762355146741","0.486501642323761","0.108644473538722"
"ibd1","0000","000","0","9.2","0.68022203125","0.4875","0.28448845743953","0.0250407608695652","0.2700047434345","0.498625496796804","0.0950047113197336"
"ibd1","0000","000","0","9","0.70904","0.613375","0.136123896568956","0.0493611111111111","0.106726079210028","0.33906796357668","0.0673398066349432"
"ibd1","0000","000","0","8.5","0.755848828125","0.59125","0.2231053652607","0.0269411764705882","0.197240843790493","0.695920752262397","0.16126171336113"
"ibd1","0000","000","0","8.7","0.74042453125","0.60775","0.180362031321571","0.0382183908045977","0.155752627495853","0.461788063897681","0.102132556089982"
"ibd1","0000","000","0","9.1","0.72845453125","0.629875","0.133113380321313","0.0505357142857143","0.109218453724545","0.31553800206045","0.0676873628979133"
"ibd1","0000","000","0","8.9","0.738576537317454","0.573216520650814","0.223621077530372","0.0279073033707865","0.20340108497366","0.627440908640194","0.139875491337919"
"ibd1","0000","000","0","8.8","0.73582669826645","0.593491864831039","0.192682033568407","0.0365056818181818","0.183104574693271","0.304818416912837","0.0686632323929339"
