"land","barr","mort","mcrun","A","He","Ho","Fis","Dps","Gst","Gstp","Djost"
"ibd1","0000","000","0","8.9","0.68410703125","0.538625","0.215394724011426","0.0391292134831461","0.187734392390973","0.356306398045881","0.060658713199004"
"ibd1","0000","000","0","8.7","0.68370640625","0.559375","0.180135921182071","0.0460201149425287","0.154319686114353","0.31986447478895","0.0672111029116817"
"ibd1","0000","000","0","8.8","0.74171109375","0.57775","0.222178153834141","0.0319460227272727","0.192536998071391","0.568283141077105","0.129405837226205"
"ibd1","0000","000","0","9.1","0.740898353855962","0.559574468085106","0.246184381777784","0.0250549450549451","0.218065944702111","0.732362609236604","0.168897205674001"
"ibd1","0000","000","0","8.7","0.656931953125","0.44175","0.32053074288437","0.0251580459770115","0.309948432863846","0.656126970706993","0.137439602252729"
"ibd1","0000","000","0","8.5","0.741482265625","0.629375","0.14490682427524","0.0458823529411765","0.12613863019512","0.29701894472206","0.0508003533251777"
"ibd1","0000","000","0","8.9","0.69671140625","0.567125","0.182390136976445","0.0391011235955056","0.16903685180376","0.518578793958259","0.110202970932376"
"ibd1","0000","000","0","8.4","0.706266328125","0.5675","0.193432269141928","0.0442708333333333","0.16418119290984","0.300972054707677","0.0566874100943226"
"ibd1","0000","000","0","8.8","0.764291015625","0.595375","0.220886181921179","0.0278125","0.184370574317078","0.759557874550722","0.177120170454329"
"ibd1","0000","000","0","8.8","0.747000489946671","0.576942355889724","0.233442533146515","0.0261789772727273","0.225523042202284","0.739159728986938","0.172652215172148"
