"land","barr","mort","mcrun","A","He","Ho","Fis","Dps","Gst","Gstp","Djost"
"ibd1","0000","000","0","8.4","0.658815147928994","0.477230769230769","0.268746342269857","0.0231398809523809","0.234610318890042","0.240545297690168","0.0366373971681173"
"ibd1","0000","000","0","7.9","0.650622197026959","0.504920634920635","0.216259666712462","0.0361392405063291","0.245233824689625","0.595144725351932","0.114007966435079"
"ibd1","0000","000","0","7.8","0.649191139109488","0.445092024539877","0.313013304025513","0.0286057692307692","0.322460484041488","0.45286665855243","0.0938666989731394"
"ibd1","0000","000","0","8.1","0.716951852083522","0.556164383561644","0.224944826215326","0.0306635802469136","0.218790191465191","0.539602487611608","0.119686887080293"
"ibd1","0000","000","0","7.2","0.642272580138775","0.448673946957878","0.295703189683471","0.0317013888888889","0.287370415121278","0.401304892300594","0.0763139594755187"
"ibd1","0000","000","0","7.3","0.667057495117187","0.506875","0.231136439501622","0.0395376712328767","0.208352138441682","0.126460149873662","0.0209397367476857"
"ibd1","0000","000","0","7.5","0.66174658203125","0.45234375","0.312711581501043","0.0250333333333333","0.289801807439574","0.53535519497107","0.110218971218119"
"ibd1","0000","000","0","8.1","0.69197898222232","0.47245696400626","0.32616911771341","0.0215123456790123","0.32176214670275","0.407368924450566","0.0893548161277082"
"ibd1","0000","000","0","8.1","0.723436769198619","0.507097791798107","0.299540863486404","0.0201851851851852","0.272137180557248","0.823815096818153","0.192878704941489"
"ibd1","0000","000","0","8.1","0.670189770853805","0.47687595712098","0.288037516506612","0.0259259259259259","0.282973053767247","0.486683805560907","0.0980708872165559"
