"land","barr","mort","mcrun","A","He","Ho","Fis","Dps","Gst","Gstp","Djost"
"ibd1","0000","000","0","8.9","0.66052453125","0.65775","0.00418108090543257","0.107949438202247","-0.000108992596992152","0.000695182346814953","0.000287223714169603"
"ibd1","0000","000","0","9.1","0.69240640625","0.6895","0.00446939546940579","0.104368131868132","0.000252435491741809","0.00100122646383511","0.000661276611124353"
"ibd1","0000","000","0","8.8","0.703839453125","0.71575","-0.0164680228306014","0.109957386363636","-0.000260539436175211","0.000636873079110158","0.000262802003046495"
"ibd1","0000","000","0","8.8","0.75276953125","0.759125","-0.00727411045698033","0.108579545454545","3.3218757847675e-05","0.00139831900465784","0.00056142124386392"
"ibd1","0000","000","0","9.1","0.698202265625","0.700375","-0.00391755690245942","0.105728021978022","-0.000121082353448543","0.00162512079238785","0.000429361166236143"
"ibd1","0000","000","0","9","0.758834375","0.760375","-0.00245096283488739","0.106611111111111","-6.96454450936912e-05","0.0015340788789906","0.000345373779119875"
"ibd1","0000","000","0","8.6","0.7139646875","0.722875","-0.0120406095751172","0.111279069767442","0.000146268513926517","0.00149467646740354","0.00030969409539897"
"ibd1","0000","000","0","9.4","0.692254921875","0.695375","-0.0048119350430711","0.101808510638298","1.95801758499092e-05","0.00350274881155109","0.000393890741596054"
"ibd1","0000","000","0","9.2","0.73819375","0.741125","-0.00407802326740024","0.103342391304348","0.000233123704145632","0.00133571691499108","0.000690602050082195"
"ibd1","0000","000","0","9.2","0.6712275","0.67225","4.6583033053238e-05","0.103682065217391","4.85144217210465e-05","0.00104863164480174","0.000551291366483233"
