"land","barr","mort","mcrun","A","He","Ho","Fis","Dps","Gst","Gstp","Djost"
"ibd1","0000","000","0","9.4","0.708951953125","0.668","0.0566475938116959","0.0753324468085106","0.0301557707766527","0.0804815674615965","0.0171982776454071"
"ibd1","0000","000","0","9.2","0.69526796875","0.66875","0.0394754248406736","0.085991847826087","0.0171296443066626","0.0446944685915527","0.00994750024973078"
"ibd1","0000","000","0","8.7","0.678864375","0.651375","0.0376415113231456","0.0885775862068966","0.0206187710666624","0.0292250529374863","0.00624814635979734"
"ibd1","0000","000","0","9.1","0.690592589923888","0.651439299123905","0.0568684600720947","0.0820054945054945","0.0261699530066426","0.0171652976705753","0.00449617106903045"
"ibd1","0000","000","0","8.8","0.662224140625","0.61525","0.0710541147292818","0.0858096590909091","0.0245964660842386","0.00216711256920235","0.00201448370345714"
"ibd1","0000","000","0","9","0.72515875","0.691625","0.0455606614003027","0.0877361111111111","0.0169588763533242","0.0188601477902329","0.00608593932719005"
"ibd1","0000","000","0","9.1","0.690871953125","0.65025","0.0592348989197387","0.080206043956044","0.027494110247768","0.078062727655161","0.0156835854497704"
"ibd1","0000","000","0","9","0.751069296875","0.706375","0.0596936254701079","0.0747222222222222","0.0345890199004576","0.118181627180063","0.0266738111450536"
"ibd1","0000","000","0","8.8","0.742716015625","0.7015","0.055421954799476","0.0850710227272727","0.0220746526465155","0.0454065320153573","0.0113164885456554"
"ibd1","0000","000","0","8.5","0.70710390625","0.6735","0.0483197950270072","0.0873382352941176","0.0260436841768427","0.0770672505974231","0.0166778351293012"
