"land","barr","mort","mcrun","A","He","Ho","Fis","Dps","Gst","Gstp","Djost"
"ibd1","0000","000","0","8.8","0.725982578125","0.694625","0.0419945155437996","0.0908096590909091","0.0118527257512778","0.0526278777913767","0.0116836033616792"
"ibd1","0000","000","0","9.2","0.692576616515194","0.659473023839398","0.0473438732005845","0.085625","0.0169093246591465","0.0210971081432513","0.00424465673996361"
"ibd1","0000","000","0","8.8","0.697959609375","0.673","0.0349769074532258","0.0927130681818182","0.0115641338389284","0.0341235911351039","0.00785136260487374"
"ibd1","0000","000","0","8.9","0.68731828125","0.66575","0.0305849242379705","0.0883988764044944","0.0170551527692772","0.030582998094989","0.00458523512022602"
"ibd1","0000","000","0","8.9","0.693273359375","0.660875","0.0477160676188113","0.0923455056179775","0.00985834052831747","0.0267696695664571","0.00637625893318909"
"ibd1","0000","000","0","8.9","0.689133515625","0.66025","0.0416549779578102","0.0918820224719101","0.0118227379873787","0.0272891236369929","0.00657879715446737"
"ibd1","0000","000","0","8.8","0.695121796875","0.67375","0.0300961286943937","0.0918465909090909","0.0135259134467532","0.0475995465102473","0.0100353500567624"
"ibd1","0000","000","0","9.3","0.687637421875","0.663875","0.0343395114036629","0.0871774193548387","0.0120622824038618","0.0370223179381903","0.00794233776505798"
"ibd1","0000","000","0","8.5","0.6914184375","0.663625","0.0421525851839329","0.0963823529411765","0.0105188927813404","0.0228978268846102","0.0038366729602106"
"ibd1","0000","000","0","9.2","0.725469453125","0.69475","0.042645660080031","0.0871875","0.0119377964985418","0.0355172659112274","0.00844931007166633"
