"land","barr","mort","mcrun","A","He","Ho","Fis","Dps","Gst","Gstp","Djost"
"ibd1","0000","000","0","8.2","0.67609230867809","0.432496075353218","0.356931800083051","0.0195884146341463","0.328404142515251","0.740939869408952","0.150104648630155"
"ibd1","0000","000","0","8.7","0.74359967367869","0.544732824427481","0.270182579504251","0.023448275862069","0.207468950885315","0.686624609148158","0.157992669092378"
"ibd1","0000","000","0","7.4","0.689616718730983","0.493152866242038","0.288323200269197","0.0309459459459459","0.235857861130018","0.50290464603068","0.104855603508022"
"ibd1","0000","000","0","8.2","0.671176869692357","0.513607594936709","0.235163238113567","0.0321341463414634","0.190012521512997","0.279244724149748","0.051090553417264"
"ibd1","0000","000","0","8.1","0.643047815691206","0.473302469135802","0.261919398163313","0.0347839506172839","0.193291412859742","0.10356266324602","0.0157566599935026"
"ibd1","0000","000","0","8.2","0.702606900865776","0.539408866995074","0.230728397157158","0.0263262195121951","0.1962721532828","0.470510471561985","0.0966894024976407"
"ibd1","0000","000","0","8.6","0.734398643024811","0.566360856269113","0.226089104883108","0.0232703488372093","0.203764702705324","0.524150757977694","0.112415042579586"
"ibd1","0000","000","0","8.5","0.691298818879432","0.53588143525741","0.214859052347519","0.0306029411764706","0.185303306159321","0.245856980866062","0.0480064173623998"
"ibd1","0000","000","0","8","0.682406881726691","0.511682242990654","0.252862263708569","0.03375","0.205274623579562","0.549053863962032","0.119362545621407"
"ibd1","0000","000","0","7.8","0.681724789346202","0.499694189602446","0.261279362728803","0.0333012820512821","0.227943480367656","0.387601894497376","0.0779178058390223"
