"land","barr","mort","mcrun","A","He","Ho","Fis","Dps","Gst","Gstp","Djost"
"ibd1","0000","000","0","8.4","0.671845078125","0.670625","0.00114912114775445","0.113125","0.000261276670194155","0.00165796863280876","0.000636879296631336"
"ibd1","0000","000","0","9.2","0.75623015625","0.75575","0.00115687217001635","0.102010869565217","0.000580013098165133","0.00154489698428351","0.000971046383386718"
"ibd1","0000","000","0","9.2","0.700696015625","0.705125","-0.00605461570654391","0.103125","0.000187082626934232","0.000709782970031121","0.000580016367867903"
"ibd1","0000","000","0","9.1","0.710419453125","0.714375","-0.00447242136863826","0.104986263736264","-2.26439751134233e-05","0.00120631764685401","0.000423823189007017"
"ibd1","0000","000","0","9.2","0.722975","0.72325","0.000893395886638959","0.102880434782609","0.000362065697879221","5.64205711439602e-05","0.000526206043706803"
"ibd1","0000","000","0","8.7","0.69389890625","0.6945","0.000125312927948984","0.108132183908046","0.000737605494820048","0.00206507723869396","0.000790170067413978"
"ibd1","0000","000","0","9.2","0.655077109375","0.6455","0.0116157466324472","0.102622282608696","0.000562089027829615","0.00234842672633712","0.000567677923841603"
"ibd1","0000","000","0","8.7","0.659134296875","0.666875","-0.0140230710624846","0.108591954022989","0.000512110044680325","0.00155385838210902","0.000606822947931721"
"ibd1","0000","000","0","8.7","0.71426875","0.72025","-0.00718854948766334","0.109181034482759","0.000328163223309863","0.00327835147767402","0.00045501469713314"
"ibd1","0000","000","0","8.3","0.631056796875","0.637125","-0.0101438815417452","0.115045180722892","0.000323043168468318","0.00164559434043849","0.000214336359010765"
