"land","barr","mort","mcrun","A","He","Ho","Fis","Dps","Gst","Gstp","Djost"
"ibd1","0000","000","0","8.8","0.719717109375","0.680375","0.0534131964574602","0.0822301136363636","0.0280388260902202","0.0850845631477069","0.0184792738885687"
"ibd1","0000","000","0","9","0.707793515625","0.6715","0.0506944473027452","0.0812083333333333","0.0243448643182755","0.0731201327232945","0.0156577007579012"
"ibd1","0000","000","0","8.6","0.6981053125","0.659875","0.0535188507795391","0.0838372093023256","0.0315883293981575","0.0946179268412548","0.0197178705853559"
"ibd1","0000","000","0","8.9","0.688636640625","0.648875","0.0584115325919125","0.0795786516853933","0.0302517588407017","0.0902276152756867","0.0173193623864669"
"ibd1","0000","000","0","8.7","0.7635253125","0.72875","0.0468809767269809","0.0829597701149425","0.0248362593679062","0.133499098975114","0.0301166853055818"
"ibd1","0000","000","0","8.1","0.684081640625","0.647","0.0564273518404051","0.0937962962962963","0.0239573183866315","0.0877117165463711","0.0182551695354365"
"ibd1","0000","000","0","8.5","0.652325859375","0.626625","0.0371631180284445","0.0879264705882353","0.0237726469536486","0.0604584008569643","0.0110242372061138"
"ibd1","0000","000","0","9.5","0.730027421875","0.68","0.0657461049483172","0.0690394736842105","0.0387532580951937","0.134161845554911","0.0291691559236584"
"ibd1","0000","000","0","8.9","0.708399140625","0.664","0.0614412928845122","0.0763623595505618","0.0341510548690498","0.111126007259968","0.019810474287184"
"ibd1","0000","000","0","9.4","0.720099435934468","0.687734668335419","0.0455965049594346","0.0772473404255319","0.0259526952956323","0.0779205416789185","0.0175810550349223"
