"land","barr","mort","mcrun","A","He","Ho","Fis","Dps","Gst","Gstp","Djost"
"ibd1","0000","000","0","9.2","0.730538203125","0.668375","0.0833802515832014","0.0659103260869565","0.0546956266572288","0.165421932037165","0.0349652395937356"
"ibd1","0000","000","0","8.7","0.65040359375","0.6045","0.0666897659420936","0.0763362068965517","0.0501199325878474","0.105129289729187","0.0194858502638925"
"ibd1","0000","000","0","9.2","0.725173203125","0.676875","0.0648550442316071","0.0689402173913043","0.0495457513765929","0.168006038415497","0.0344986225561602"
"ibd1","0000","000","0","8.6","0.694267578125","0.62575","0.0957027153622189","0.0644622093023256","0.0854036506047798","0.0489660726406438","0.0115993162685006"
"ibd1","0000","000","0","9","0.695487421875","0.63375","0.0904264970840474","0.0721944444444444","0.0421201502822937","0.152463400718317","0.0322035009662641"
"ibd1","0000","000","0","8.5","0.653882109375","0.61225","0.0573767322808574","0.0807794117647059","0.0448644225904863","0.11184376200911","0.000613804479231267"
"ibd1","0000","000","0","8.9","0.73142859375","0.675375","0.0771259317839977","0.0671067415730337","0.0661875532357182","0.140095203264252","0.0313281741441987"
"ibd1","0000","000","0","8.3","0.670148621321082","0.599499374217772","0.100844169921528","0.0711596385542169","0.084747015334607","0.14693238155281","0.0295295019236989"
"ibd1","0000","000","0","9.4","0.72838328125","0.6615","0.0927267056005049","0.0621808510638298","0.0645494010738659","0.229361815885922","0.0497611977176016"
"ibd1","0000","000","0","8.7","0.694722578125","0.61","0.119246772319849","0.0627586206896552","0.087463261027602","0.168053140043659","0.0340782886363574"
