"land","barr","mort","mcrun","A","He","Ho","Fis","Dps","Gst","Gstp","Djost"
"ibd1","0000","000","0","8.8","0.711269765625","0.689125","0.0299388168217537","0.0873579545454545","0.0203801147354375","0.0384237610233775","0.00955949176073615"
"ibd1","0000","000","0","8.5","0.65304125","0.621125","0.0517388179861176","0.0864558823529412","0.0295242471268147","0.0574087888334103","0.0105983776914745"
"ibd1","0000","000","0","8.4","0.659694140625","0.630625","0.0448487001864847","0.0877232142857143","0.0272955768341088","0.0532816348561198","0.0110442668728947"
"ibd1","0000","000","0","9","0.698184765625","0.6565","0.0601413319861295","0.0806666666666667","0.028599689049022","0.07556995938031","0.0165686467326332"
"ibd1","0000","000","0","8.2","0.699705703125","0.639625","0.085940239269041","0.0857926829268293","0.0369060978935883","0.112030318458846","0.0231528248076464"
"ibd1","0000","000","0","9.1","0.6413815625","0.621625","0.0299179544810513","0.0850686813186813","0.0209684152627","0.0483350333666561","0.0101254162141149"
"ibd1","0000","000","0","9","0.726598877508024","0.692490613266583","0.0450617266325926","0.0857916666666667","0.0193653886773785","0.0129257778633991","0.00388558113477239"
"ibd1","0000","000","0","8.9","0.713265625","0.686875","0.0349390306077386","0.0786516853932584","0.0288025089131699","0.103346497717276","0.0205051089986487"
"ibd1","0000","000","0","9","0.727264765625","0.681625","0.0616553558436618","0.0812916666666667","0.0236932923288907","0.106880046404303","0.0224587369203232"
"ibd1","0000","000","0","9.1","0.7381278125","0.713","0.0334095028055212","0.0825412087912088","0.0197227927398936","0.0377993840938317","0.00956880172127518"
