"land","barr","mort","mcrun","A","He","Ho","Fis","Dps","Gst","Gstp","Djost"
"ibd1","0000","000","0","9.5","0.69451859375","0.650625","0.0653050669266805","0.0683815789473684","0.0518058346267635","0.14892189748285","0.0314689248282946"
"ibd1","0000","000","0","8.8","0.67390375","0.64325","0.0446145424125475","0.0839772727272727","0.0252663732833153","0.0478637962432003","0.00992057674834481"
"ibd1","0000","000","0","9.2","0.7469509375","0.714625","0.0417874670205858","0.0748369565217391","0.0294729405657431","0.169450522033066","0.0369580213543557"
"ibd1","0000","000","0","8.4","0.746087265625","0.70675","0.0522696009821516","0.0772321428571429","0.0401524272609615","0.17488366640278","0.0386199863855161"
"ibd1","0000","000","0","8.4","0.731616953125","0.690875","0.0556387852787924","0.0807886904761905","0.0346438928903759","0.0935561338464146","0.0185309630935436"
"ibd1","0000","000","0","8.9","0.68528","0.632875","0.0764458480538622","0.0760674157303371","0.0434656778263681","0.144025442089874","0.0294546419508163"
"ibd1","0000","000","0","8.8","0.728423515625","0.675625","0.0747785972566664","0.0697301136363636","0.0506969340865668","0.230290246613352","0.0495771947739339"
"ibd1","0000","000","0","9.1","0.688100234375","0.649875","0.056662243702692","0.0783653846153846","0.0362824288095367","0.0959259267523134","0.0169721882038088"
"ibd1","0000","000","0","9","0.7132465625","0.6805","0.045386990332489","0.0799027777777778","0.0288988128679694","0.104457304229818","0.0204602883499697"
"ibd1","0000","000","0","9.3","0.665887976365952","0.621902377972466","0.069003836770091","0.0731854838709678","0.0408347407500576","0.0373900451193599","0.00420362361248025"
