"land","barr","mort","mcrun","A","He","Ho","Fis","Dps","Gst","Gstp","Djost"
"ibd1","0000","000","0","9.1","0.75417703125","0.60175","0.202561884560349","0.0255769230769231","0.196714749258011","0.740427668336253","0.170762566789955"
"ibd1","0000","000","0","9.4","0.7361959375","0.61475","0.167867843900339","0.0370478723404255","0.165151142152881","0.460949473379818","0.102197677598475"
"ibd1","0000","000","0","9.1","0.716186328125","0.58775","0.175041305115599","0.0346565934065934","0.179403063238861","0.542680641310629","0.114954826932649"
"ibd1","0000","000","0","9.4","0.728902265625","0.619875","0.150417049059103","0.0371143617021277","0.143597887320489","0.566983957407465","0.124300510434467"
"ibd1","0000","000","0","9.3","0.76366","0.646875","0.154979910199685","0.0351747311827957","0.153643901304577","0.634689685961047","0.146433740908707"
"ibd1","0000","000","0","9.3","0.72626125","0.609375","0.161001697185468","0.0353763440860215","0.154734051161665","0.541344236961995","0.118440719822793"
"ibd1","0000","000","0","9.3","0.72975796875","0.581","0.197818531524499","0.0303494623655914","0.202442162905941","0.399215873013519","0.0730352588820159"
"ibd1","0000","000","0","9","0.706491875","0.561625","0.202307488501526","0.0325694444444444","0.195046734679021","0.421584870900756","0.0779932544871635"
"ibd1","0000","000","0","8.6","0.722740859375","0.62675","0.127751605166115","0.0446220930232558","0.136723461835228","0.396433709193449","0.0802044430233974"
"ibd1","0000","000","0","9.3","0.756759296875","0.65275","0.139042127193522","0.036505376344086","0.135359940641109","0.449002127903378","0.0986333251722546"
