"land","barr","mort","mcrun","A","He","Ho","Fis","Dps","Gst","Gstp","Djost"
"ibd1","0000","000","0","8.6","0.739267265625","0.64275","0.130508400883016","0.0500436046511628","0.108592888370809","0.463435266008394","0.101250496793009"
"ibd1","0000","000","0","9.5","0.691048828125","0.610375","0.119631156036192","0.0527105263157895","0.0904000281859838","0.392827336720096","0.0780380782000927"
"ibd1","0000","000","0","9.3","0.7420621875","0.66525","0.102718042770478","0.0547043010752688","0.0688423810369567","0.262516301099033","0.0547107701812233"
"ibd1","0000","000","0","8.3","0.7268396875","0.659375","0.0916276534333669","0.0657379518072289","0.0750359623178518","0.211575729737782","0.0446737951272154"
"ibd1","0000","000","0","8.8","0.7436175","0.66875","0.0986243762754783","0.0610653409090909","0.0721929695829832","0.218807296169006","0.0479168469223203"
"ibd1","0000","000","0","8.8","0.64410375","0.59","0.0876985016495018","0.07046875","0.0635244319583205","0.159733646832094","0.0301546981837192"
"ibd1","0000","000","0","8.5","0.667484140625","0.592375","0.103498396408005","0.0643235294117647","0.0980474463224953","0.196596704917637","0.0290519176486282"
"ibd1","0000","000","0","8.4","0.6913646875","0.59875","0.132199585157468","0.0626041666666667","0.104856792815329","0.326176447875129","0.0683428007752367"
"ibd1","0000","000","0","9","0.715692421875","0.638375","0.108171764040642","0.0617916666666667","0.0794997558856849","0.265753978869691","0.0557006694918358"
"ibd1","0000","000","0","9.3","0.73502484375","0.656","0.103528844588121","0.0598790322580645","0.0758361101439431","0.107596752011469","0.0201133809153488"
