"land","barr","mort","mcrun","A","He","Ho","Fis","Dps","Gst","Gstp","Djost"
"ibd1","0000","000","0","8.9","0.708891796875","0.559","0.212503844733404","0.0346488764044944","0.193651929971897","0.570137507788136","0.124071786072066"
"ibd1","0000","000","0","8.7","0.679579296875","0.537","0.201131987611634","0.0439080459770115","0.185747647040568","0.252017307600482","0.0497261516130606"
"ibd1","0000","000","0","8.6","0.659433984375","0.54875","0.160788394080443","0.0488372093023256","0.138817487508644","0.363532713791886","0.0679458592416582"
"ibd1","0000","000","0","8.5","0.72276328125","0.6115","0.148056636242248","0.0462647058823529","0.136593684146526","0.384489096672252","0.078305860855943"
"ibd1","0000","000","0","9","0.723412109375","0.58975","0.182547476430544","0.0361944444444444","0.166842990761569","0.493792982394021","0.106967479787184"
"ibd1","0000","000","0","8.7","0.703601341476595","0.623654568210263","0.113262798705264","0.0561781609195402","0.100397811332902","0.300200975504631","0.0621570934650264"
"ibd1","0000","000","0","9.2","0.748589453125","0.623125","0.175130737648391","0.0380842391304348","0.14506900036383","0.576120215063657","0.130205381645971"
"ibd1","0000","000","0","9","0.711898203125","0.60575","0.147913835209683","0.0489861111111111","0.131087105488387","0.288396577827642","0.0613670235650874"
"ibd1","0000","000","0","9","0.730898046875","0.6025","0.173661177267655","0.0413888888888889","0.155080134662868","0.436865316962484","0.096058919654707"
"ibd1","0000","000","0","9.2","0.70282390625","0.58325","0.171375838590805","0.0438315217391304","0.151408991098619","0.3961715037562","0.0840568872581307"
