"land","barr","mort","mcrun","A","He","Ho","Fis","Dps","Gst","Gstp","Djost"
"ibd1","0000","000","0","8.3","0.696613828125","0.693125","0.00532652773832687","0.111822289156627","0.00110160284694683","0.00189952679404518","0.000914359504870132"
"ibd1","0000","000","0","8.3","0.67602171875","0.681875","-0.00754562213449878","0.110933734939759","0.00141804566057246","0.00516537556424144","0.00091613055710255"
"ibd1","0000","000","0","8.6","0.679115546875","0.671125","0.0100072316297447","0.106686046511628","0.00208689504060111","0.00603143124040937","0.00162866140387117"
"ibd1","0000","000","0","9","0.66949953125","0.66525","0.0063996698561016","0.102138888888889","0.00160785603178448","0.00480634023547169","0.00165487251981374"
"ibd1","0000","000","0","7.9","0.660953828125","0.659875","-6.12123546007148e-05","0.116756329113924","0.00177585271250014","0.00117015604203566","0.00135280166092317"
"ibd1","0000","000","0","8.4","0.670217265625","0.672375","-0.00367427348100676","0.111130952380952","0.00142560165364991","0.00604139217692156","0.000927345581779524"
"ibd1","0000","000","0","8","0.677400198762633","0.678042328042328","-0.00427619830920577","0.10815625","0.00170125005878941","0.00310994554478505","0.000716836493662717"
"ibd1","0000","000","0","8.3","0.60016296875","0.598125","0.00357884227399057","0.113012048192771","0.00102858803349193","0.00383867923317044","0.00077659445432474"
"ibd1","0000","000","0","8.3","0.617415703125","0.6125","0.00795845521235724","0.111400602409639","0.00212536785588768","0.00335843500798339","0.000904517572722101"
"ibd1","0000","000","0","8.9","0.70476453125","0.702","0.00468768690599078","0.102710674157303","0.00181248287623259","0.0063195227000327","0.00205587378192693"
