"land","barr","mort","mcrun","A","He","Ho","Fis","Dps","Gst","Gstp","Djost"
"ibd1","0000","000","0","8.6","0.721411020133697","0.575471698113208","0.203916102914553","0.0449418604651163","0.14701704065887","0.489116593111927","0.107617087249535"
"ibd1","0000","000","0","8.6","0.735824921875","0.57975","0.21507770395623","0.0400290697674419","0.149075475212114","0.594774558668069","0.131028754556053"
"ibd1","0000","000","0","9","0.686973515625","0.5545","0.189395272214033","0.0496666666666667","0.133482926210135","0.255222151093678","0.0518310255385627"
"ibd1","0000","000","0","9.4","0.731834834580185","0.556766917293233","0.239544006670088","0.0325797872340426","0.186589091697858","0.313417036681951","0.0669268496626043"
"ibd1","0000","000","0","8.8","0.719885072235163","0.573091364205257","0.203684514972821","0.0376704545454545","0.157980989404966","0.449489676805559","0.0962291671838146"
"ibd1","0000","000","0","8.8","0.709804743688796","0.569298245614035","0.191715292261331","0.0414346590909091","0.154129141062455","0.290080026628165","0.0569372125888"
"ibd1","0000","000","0","9.1","0.73485515166362","0.588095238095238","0.198363913849747","0.037032967032967","0.14855645309266","0.352838291821716","0.0667490323200939"
"ibd1","0000","000","0","8.9","0.73451765625","0.532375","0.27781332863615","0.0283707865168539","0.214330603478348","0.741885128828579","0.170876969330699"
"ibd1","0000","000","0","9.1","0.719631328125","0.553","0.238286175496822","0.034478021978022","0.187434449316885","0.619465134821098","0.139303831364233"
"ibd1","0000","000","0","8.4","0.74632359375","0.598125","0.199224904592944","0.0345535714285714","0.162347026748783","0.658758214444704","0.148951854334263"
