"land","barr","mort","mcrun","A","He","Ho","Fis","Dps","Gst","Gstp","Djost"
"ibd1","0000","000","0","9.1","0.720288345412993","0.655068836045056","0.090643761912642","0.0776373626373626","0.0278352586098909","0.127328586666483","0.0271304530995877"
"ibd1","0000","000","0","8.8","0.686699731899265","0.625595984943538","0.0883088867832141","0.0790198863636364","0.0363661879158649","0.118853947442572","0.0235748589647811"
"ibd1","0000","000","0","9.1","0.6927978125","0.651375","0.0597831298468855","0.0824725274725275","0.0227117005571896","0.0517148572595331","0.0117268567483389"
"ibd1","0000","000","0","8.4","0.647582851238372","0.593233082706767","0.0795275278947376","0.0926339285714286","0.0173523478691742","0.0409138676594322","0.00791847265362426"
"ibd1","0000","000","0","8.8","0.7074815625","0.66375","0.0632545899522677","0.0891335227272727","0.0175656540438531","0.0166297838075102","0.00523297996811569"
"ibd1","0000","000","0","8.9","0.755119899118709","0.686557788944724","0.0907743107371568","0.0769101123595506","0.0314718517178046","0.178440509906822","0.0393060409803949"
"ibd1","0000","000","0","8.9","0.66271796875","0.628375","0.0513257875755425","0.0896067415730337","0.0173443635901372","0.0362008968720331","0.00752231246018942"
"ibd1","0000","000","0","8.7","0.72926796875","0.68","0.0645244085987047","0.0849712643678161","0.0268291841863261","0.0223155855995162","0.00358873387721159"
"ibd1","0000","000","0","8.7","0.7245134375","0.658625","0.0908240525839401","0.0813505747126437","0.0311180818881587","0.0921343882946043","0.0200205245740971"
"ibd1","0000","000","0","9.2","0.670920546875","0.6145","0.087593836089936","0.0772282608695652","0.036249106158156","0.0707950268232332","0.0150350548916752"
