"land","barr","mort","mcrun","A","He","Ho","Fis","Dps","Gst","Gstp","Djost"
"ibd1","0000","000","0","8.9","0.7028521875","0.637125","0.0907036457783878","0.0638202247191011","0.0796181818590534","0.217569467373899","0.0445969094554376"
"ibd1","0000","000","0","9.1","0.7258578125","0.656875","0.0965552958356466","0.0603434065934066","0.0777186995519027","0.104479262295538","0.0248923846997823"
"ibd1","0000","000","0","9","0.693703984375","0.649625","0.0627029457980733","0.0690833333333333","0.0568096257508981","0.129782867778882","0.0252135036102301"
"ibd1","0000","000","0","9.3","0.731208203125","0.654","0.101405518091659","0.0582930107526882","0.0794428855006387","0.254153506822503","0.0516272787075154"
"ibd1","0000","000","0","9.1","0.686971120032707","0.623153942428035","0.0918354175683548","0.0657967032967033","0.0667629238343449","0.149768633277108","0.0304259616615567"
"ibd1","0000","000","0","8.7","0.6903890625","0.60925","0.11673189670576","0.0679022988505747","0.0710681240292943","0.190673648679698","0.0386708676315992"
"ibd1","0000","000","0","9","0.760448359375","0.677375","0.109697431113703","0.0525555555555556","0.0934932784975577","0.38481631425895","0.0844872470522278"
"ibd1","0000","000","0","8.7","0.73710953125","0.66225","0.100976837709485","0.0602442528735632","0.0700214608862627","0.249384696989243","0.0523035579523835"
"ibd1","0000","000","0","8.8","0.683373046875","0.623625","0.0858703016299575","0.0675142045454546","0.0638810973669917","0.0586109058236175","0.00906715167474377"
"ibd1","0000","000","0","8.6","0.73688171875","0.639125","0.132510361839695","0.0548982558139535","0.102289287015949","0.397278323467653","0.0878755939983647"
