"land","barr","mort","mcrun","A","He","Ho","Fis","Dps","Gst","Gstp","Djost"
"ibd1","0000","000","0","9","0.678332890625","0.605375","0.107572342481522","0.0675138888888889","0.062635228761865","0.0571159193957218","0.0134774947482114"
"ibd1","0000","000","0","8.4","0.72951921875","0.61675","0.158245277917014","0.0461458333333333","0.128075195093801","0.542616677967257","0.12051423294969"
"ibd1","0000","000","0","8.5","0.69100890625","0.597375","0.133725428258513","0.0542352941176471","0.126077972945515","0.231642507503421","0.0431737689366056"
"ibd1","0000","000","0","7.8","0.657271484375","0.561875","0.147824140674644","0.0638301282051282","0.125944604682026","0.341204427183666","0.0690167871901866"
"ibd1","0000","000","0","8.3","0.663089921875","0.60125","0.0934750656150642","0.0660090361445783","0.0742770786517646","0.216528572271283","0.0359923467532036"
"ibd1","0000","000","0","8.7","0.670231015625","0.57525","0.12836194716658","0.0609195402298851","0.099575429367517","0.103447933940335","0.0189180469829448"
"ibd1","0000","000","0","9.1","0.7332003125","0.633625","0.133728904025783","0.0537362637362637","0.0995907181282663","0.255707422544713","0.0522124535116023"
"ibd1","0000","000","0","9.3","0.713040234375","0.62925","0.116442169704444","0.0535752688172043","0.0974223633486185","0.294818149517325","0.0613041779326484"
"ibd1","0000","000","0","9","0.698199296875","0.6105","0.122104662071387","0.0579583333333333","0.0895673547259712","0.147160846195617","0.0229509687241511"
"ibd1","0000","000","0","9.2","0.69668734375","0.614125","0.117242414948371","0.052554347826087","0.0958135301387778","0.256534014351257","0.0498168657150438"
