"land","barr","mort","mcrun","A","He","Ho","Fis","Dps","Gst","Gstp","Djost"
"ibd1","0000","000","0","8.2","0.7214653125","0.547","0.245932940071573","0.0310365853658537","0.215700351741984","0.52494581300201","0.10374456952529"
"ibd1","0000","000","0","8.8","0.753301953125","0.632","0.158592431877645","0.0361931818181818","0.144516385869903","0.513159641372883","0.114864293713588"
"ibd1","0000","000","0","8.4","0.684109144971087","0.478517587939699","0.298008591577825","0.0265327380952381","0.27963524384433","0.286559625348743","0.0458675911643923"
"ibd1","0000","000","0","9","0.699014781823691","0.546356783919598","0.20919830216571","0.0325138888888889","0.19414323784551","0.445372037479168","0.0873044799699253"
"ibd1","0000","000","0","8.7","0.746510546875","0.609625","0.183183727454454","0.0343103448275862","0.173167241617829","0.564085134576863","0.126843200597078"
"ibd1","0000","000","0","8.7","0.729670967904851","0.551758793969849","0.24672708964305","0.0310775862068965","0.218157198999615","0.442546282580588","0.0938666593928414"
"ibd1","0000","000","0","8.9","0.72576484375","0.5545","0.243555034315833","0.0278792134831461","0.214835334176737","0.720585115768744","0.165718438886259"
"ibd1","0000","000","0","8.3","0.712594296875","0.535125","0.25136802223126","0.031460843373494","0.236017363701658","0.564073945986499","0.123872295547815"
"ibd1","0000","000","0","8.5","0.706753082572747","0.612706480304956","0.12826835239189","0.0507941176470588","0.130950327575557","0.21062186935354","0.043620132916644"
"ibd1","0000","000","0","8.8","0.739272192302061","0.595608531994981","0.19379428583658","0.0403835227272727","0.171734042733448","0.145629401472498","0.033052011152323"
