"land","barr","mort","mcrun","A","He","Ho","Fis","Dps","Gst","Gstp","Djost"
"ibd1","0000","000","0","9.2","0.71754734375","0.60325","0.152828936123523","0.0416847826086957","0.147993757868649","0.185813576950567","0.0316498259822635"
"ibd1","0000","000","0","8.6","0.734764375","0.631375","0.136633694769991","0.0466279069767442","0.116656304318259","0.348305464050121","0.0712159028789356"
"ibd1","0000","000","0","8.8","0.743523515625","0.591625","0.205866733670921","0.0318039772727273","0.18292029261918","0.648771296704182","0.144730962135446"
"ibd1","0000","000","0","9.4","0.675225703125","0.537125","0.202377016268603","0.039188829787234","0.189570255883372","0.190990365152352","0.0256502037555014"
"ibd1","0000","000","0","9.1","0.718643125","0.579","0.198027500122494","0.0368956043956044","0.165301213119382","0.534818379137804","0.117438650995677"
"ibd1","0000","000","0","9","0.724900625","0.571125","0.213626992030297","0.0330972222222222","0.182189457517164","0.532726791812685","0.116344526537372"
"ibd1","0000","000","0","9.5","0.72780125","0.586","0.188914118843594","0.0358947368421053","0.161981398933489","0.264444085652833","0.0551953939704253"
"ibd1","0000","000","0","8.6","0.748676875","0.61625","0.174072754275563","0.0370348837209302","0.154380920535181","0.519554585337829","0.113857993716887"
"ibd1","0000","000","0","9.7","0.687934140625","0.536875","0.20957153868211","0.0335309278350515","0.199486970855188","0.355022986085974","0.0657532531497734"
"ibd1","0000","000","0","8.5","0.650974375","0.554875","0.151731549868116","0.0579852941176471","0.122939759468768","0.266967327985561","0.0498376222630306"
