"","land","(Intercept)","barr","mort"
"1","pan0",0.0246397735562369,0.000000330976942478747,0.169352181181379
"2","ibd1",0.0134182674138322,0.00000000000000670809943479126,0.0000000000000135436960380062
"3","ibr20",0.121692019860446,0.00000000000000000628790849116675,0.00000000000000000538486594840053
"4","ibr21",0.0477457289826712,0.00000000000000000185565763585431,0.00000000000000291531958950887
"5","ibr22",0.104372382272789,0.000000000000000000216189829464929,0.000000000000000290647606473349
"6","ibr23",0.518422581894236,0.000000000000000000474453754315017,0.00000000000000000565256041799009
"7","ibr24",0.0376345874685378,0.0000000000000000216208681757448,0.000000000000000001226808903677
"8","ibr25",0.0942859713333246,0.000000000000000017158572354387,0.00000000000740934550758224
"9","ibr26",0.355066637752026,0.000000000000000000295982085829243,0.0000000000000908279528371897
"10","ibr27",0.00303137602295675,0.0000000000000000135696520599914,0.00000000000000165478205902386
"11","ibr28",0.0333641448085746,0.0000000000000000020559468940374,0.0000000000000000845443208516
"12","ibr29",0.553911604514082,0.000000000000349755876684093,0.00000000000681056846504312
"13","ibr40",0.112464728954115,0.000000000154731859847476,0.00000035264611803168
"14","ibr41",0.349855338603618,0.0000000000000202819374961858,0.0000000000161032012601994
"15","ibr42",0.400866956764337,0.000000000000153059602476147,0.000000000260605706400324
"16","ibr43",0.0000000000000000000000000345912330050607,0.510476897038982,0.596276224577566
"17","ibr44",0.0267087950501564,0.000000000439869439723263,0.000000000132908858100745
"18","ibr45",0.0235098155909093,0.0000000000000307367350983271,0.0000000000263205849091262
"19","ibr46",0.270507273871107,0.0000000000112736943555928,0.000000000000085266681813265
"20","ibr47",0.045944667408639,0.000000000000275916607679666,0.0000000000649764759577707
"21","ibr48",0.13684697780926,0.00000000000111133622133868,0.000000000000160214800342044
"22","ibr49",0.00887671435569596,0.0000000116475468269071,0.00000000142476672881308
