"","land","adj_r2","(Intercept)","barr","mort"
"1","pan0",0.0462508080757275,9,-0.00000666666666666637,-0.00879999999999998
"2","ibd1",-0.012344324422856,8.9,0.0000146666666666673,-0.000479999999999979
"3","ibr20",-0.00395321204759358,8.81428571428571,0.0000283174603174608,-0.00052380952380951
"4","ibr21",0.0993024957249136,8.92857142857143,0.0000224126984126989,-0.00246095238095236
"5","ibr22",0.0878580517827925,8.84857142857143,0.0000521904761904765,-0.0017942857142857
"6","ibr23",0.0174312724047311,8.88571428571428,-0.0000105396825396816,-0.00188952380952378
"7","ibr24",-0.00904482221693304,8.82857142857142,-0.00000647619047618955,-0.00107428571428568
"8","ibr25",-0.00742336892337891,8.86571428571429,-0.0000252063492063492,-0.00116952380952381
"9","ibr26",-0.0214190843315452,8.86714285714286,0.0000114920634920636,0.000398095238095244
"10","ibr27",0.0980017786939087,8.93285714285715,0.0000085079365079364,-0.00287809523809524
"11","ibr28",0.0142329055716527,8.90571428571428,-0.00000876190476190358,-0.00194285714285711
"12","ibr29",0.00994892598830266,8.91714285714285,-0.0000280634920634918,-0.00209523809523809
"13","ibr40",-0.0199630647082227,8.19142857142857,-0.00000907936507936535,-0.000699047619047628
"14","ibr41",0.120851752207392,8.36857142857142,-0.000104698412698412,-0.00516761904761903
"15","ibr42",0.045326731538804,8.23571428571428,0.0000450158730158734,-0.00171619047619046
"16","ibr43",-0.0113420685919206,6.95714285714286,0.0000408253968253969,0.00123809523809524
"17","ibr44",0.157665346107863,8.52285714285714,-0.0000239365079365076,-0.00534476190476189
"18","ibr45",0.13559496858156,8.21571428571428,0.0000823492063492068,-0.00247619047619046
"19","ibr46",-0.0156142515631563,8.13142857142858,-0.0000210793650793655,-0.00125904761904763
"20","ibr47",0.107687250230408,8.28428571428571,-0.0000103492063492052,-0.00348380952380949
"21","ibr48",0.0654937710139541,8.20428571428571,-0.0000125714285714281,-0.00349714285714284
"22","ibr49",0.0737800292140482,8.21428571428571,-0.0000343492063492056,-0.0035638095238095
