"","land","predictor","coefficient","SE","t_val","p_val","adj_r2"
"1","pan0","(Intercept)","0.7294325","0.0104691317644452","69.6745935013698","0.0000000000000000000000000000000000000000000000000000000073663621351754","0.309466379228158"
"2","pan0","barr","-0.0000301916666666666","0.00000569867352730092","-5.29801655104928","0.00000196313682315928","0.309466379228158"
"3","pan0","mort","-0.0021728","0.00068384082327611","-3.17734760202039","0.002400779123121","0.309466379228158"
"4","ibd1","(Intercept)","0.70402715436828","0.00762829368455874","92.291563943504","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000138388651914647","0.470948738846438"
"5","ibd1","barr","-0.0000347667661467143","0.00000442047915875266","-7.86493158278447","0.00000000000930274584860254","0.470948738846438"
"6","ibd1","mort","-0.00108550807826127","0.00013261437476258","-8.18544807231237","0.00000000000207621376456673","0.470948738846438"
"7","ibr20","(Intercept)","0.671447354526594","0.00763405748935877","87.9541915243021","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000872567568050619","0.416654325068828"
"8","ibr20","barr","-0.0000337228318526795","0.00000442381919520738","-7.62301313969018","0.0000000000286970573745897","0.416654325068828"
"9","ibr20","mort","-0.000888203553259442","0.000132714575856221","-6.69258480109746","0.00000000204344281429787","0.416654325068828"
"10","ibr21","(Intercept)","0.682689076875056","0.00749589314818282","91.0750811650184","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000433864724607141","0.473896003089727"
"11","ibr21","barr","-0.0000352852784869615","0.00000434375507918004","-8.12322008118886","0.00000000000277950029247216","0.473896003089727"
"12","ibr21","mort","-0.00104659386850199","0.000130312652375401","-8.03140638628851","0.0000000000042726824280789","0.473896003089727"
"13","ibr22","(Intercept)","0.681081710361931","0.0081527020723203","83.5406107472405","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000730308546607575","0.427717115454315"
"14","ibr22","barr","-0.0000333779342910879","0.00000472436577411299","-7.06506140442835","0.000000000376152758829158","0.427717115454315"
"15","ibr22","mort","-0.00108336863093756","0.00014173097322339","-7.64383822603125","0.0000000000260506387589749","0.427717115454315"
"16","ibr23","(Intercept)","0.649841857504685","0.00805434669639798","80.6821312764329","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000145342658511077","0.370272039595041"
"17","ibr23","barr","-0.000031959784518639","0.00000466737034271055","-6.84749273615142","0.00000000101377363711359","0.370272039595041"
"18","ibr23","mort","-0.000872912705502618","0.000140021110281316","-6.2341507201939","0.000000015814663354567","0.370272039595041"
"19","ibr24","(Intercept)","0.671005730658669","0.00680570771050787","98.5945560992357","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000465993485088412","0.483473148123098"
"20","ibr24","barr","-0.0000348037304759628","0.00000394380320670659","-8.82491560856224","0.000000000000102539338134575","0.483473148123098"
"21","ibr24","mort","-0.000874908654089639","0.000118314096201198","-7.39479641210142","0.000000000082599561197398","0.483473148123098"
"22","ibr25","(Intercept)","0.685125268560871","0.00830875534852989","82.4582310853688","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000223957605881951","0.479625064153225"
"23","ibr25","barr","-0.0000375043481957354","0.00000481479625354457","-7.78939465364195","0.0000000000132317313802864","0.479625064153225"
"24","ibr25","mort","-0.00122636109762529","0.000144443887606337","-8.49022494442673","0.000000000000495980022780496","0.479625064153225"
"25","ibr26","(Intercept)","0.680562611017594","0.00839164604863066","81.100013879714","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000932685531190098","0.443985304343404"
"26","ibr26","barr","-0.000036324258802676","0.00000486283014256376","-7.46977742132801","0.0000000000583994217245176","0.443985304343404"
"27","ibr26","mort","-0.00113129187148419","0.000145884904276913","-7.75468769089924","0.0000000000155541148755912","0.443985304343404"
"28","ibr27","(Intercept)","0.677290392021542","0.00814583367140336","83.1456201222506","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000109745205818781","0.40483358398265"
"29","ibr27","barr","-0.0000293574098117006","0.00000472038564115498","-6.21928207639354","0.0000000168866548414277","0.40483358398265"
"30","ibr27","mort","-0.00107744639303238","0.000141611569234649","-7.60846305747136","0.0000000000307032111602824","0.40483358398265"
"31","ibr28","(Intercept)","0.678871538583185","0.00702395390576965","96.6509102551973","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000259380721415987","0.540935952062364"
"32","ibr28","barr","-0.0000339163932904293","0.00000407027352858009","-8.33270615654692","0.00000000000104010699999636","0.540935952062364"
"33","ibr28","mort","-0.00120273392026556","0.000122108205857403","-9.84973869544936","0.000000000000000819208612793833","0.540935952062364"
"34","ibr29","(Intercept)","0.677572346678841","0.0082615027636168","82.015629125349","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000355602865034043","0.488296034609287"
"35","ibr29","barr","-0.0000414839620813615","0.00000478741410552524","-8.66521281989878","0.000000000000217625165677187","0.488296034609287"
"36","ibr29","mort","-0.00113176701162568","0.000143622423165757","-7.88015538715353","0.00000000000866460815295146","0.488296034609287"
"37","ibr40","(Intercept)","0.619502684591544","0.00886507230644911","69.8812895345334","0.00000000000000000000000000000000000000000000000000000000000000000000000000000324163951407538","0.431373584743791"
"38","ibr40","barr","-0.0000394031828952209","0.00000513717339577763","-7.67020691332072","0.000000000023045538872875","0.431373584743791"
"39","ibr40","mort","-0.00110275299933269","0.000154115201873329","-7.15538107810458","0.000000000248699342758812","0.431373584743791"
"40","ibr41","(Intercept)","0.629978177319","0.00909008138589459","69.303909456362","0.00000000000000000000000000000000000000000000000000000000000000000000000000000658826809286731","0.473193678344741"
"41","ibr41","barr","-0.0000398097892345466","0.00000526756270528105","-7.55753494773491","0.0000000000388889578228191","0.473193678344741"
"42","ibr41","mort","-0.00133927452109876","0.000158026881158432","-8.47497913823951","0.000000000000532858524079435","0.473193678344741"
"43","ibr42","(Intercept)","0.622652234823491","0.00904293181899345","68.8551287665018","0.0000000000000000000000000000000000000000000000000000000000000000000000000000114786472433856","0.340846055866196"
"44","ibr42","barr","-0.0000336478021051781","0.00000524024025461917","-6.42104187408549","0.00000000690449744095048","0.340846055866196"
"45","ibr42","mort","-0.000925103924070922","0.000157207207638575","-5.88461520287142","0.0000000728181827010608","0.340846055866196"
"46","ibr43","(Intercept)","0.433257803686961","0.00866524509705453","49.9994863196926","0.00000000000000000000000000000000000000000000000000000000000000000709592726612333","0.0137058754597337"
"47","ibr43","barr","-0.00000646094815107787","0.00000502137659363452","-1.28668862623613","0.201616069161893","0.0137058754597337"
"48","ibr43","mort","-0.000267203166020311","0.000150641297809036","-1.77377100374585","0.0796000205838715","0.0137058754597337"
"49","ibr44","(Intercept)","0.593004158969445","0.00892344432303819","66.454626431461","0.000000000000000000000000000000000000000000000000000000000000000000000000000237636690615729","0.393610403005374"
"50","ibr44","barr","-0.0000330681498733856","0.00000517099908386155","-6.39492472094797","0.00000000775597205222022","0.393610403005374"
"51","ibr44","mort","-0.00112859038733013","0.000155129972515847","-7.275127875207","0.000000000143436810823823","0.393610403005374"
"52","ibr45","(Intercept)","0.641806889277771","0.00912947159279753","70.3005516534066","0.00000000000000000000000000000000000000000000000000000000000000000000000000000194376088585313","0.407230058558326"
"53","ibr45","barr","-0.0000341984090912591","0.00000529038872586621","-6.46425260284814","0.0000000056941866036027","0.407230058558326"
"54","ibr45","mort","-0.00119663260364168","0.000158711661775986","-7.53966400610602","0.0000000000422489153083006","0.407230058558326"
"55","ibr46","(Intercept)","0.631943521186184","0.00909638539132793","69.4719379181812","0.00000000000000000000000000000000000000000000000000000000000000000000000000000535649693038136","0.481111080680553"
"56","ibr46","barr","-0.0000384480259786789","0.00000527121577971514","-7.29395789992811","0.00000000013152221424347","0.481111080680553"
"57","ibr46","mort","-0.00139416749033214","0.000158136473391454","-8.81622980728166","0.000000000000106824547306308","0.481111080680553"
"58","ibr47","(Intercept)","0.661250133493326","0.00940017627375729","70.344439746237","0.00000000000000000000000000000000000000000000000000000000000000000000000000000184274512343151","0.415381288808754"
"59","ibr47","barr","-0.0000351396467099589","0.00000544725793539621","-6.45088724027954","0.00000000604420839053902","0.415381288808754"
"60","ibr47","mort","-0.00126241416179699","0.000163417738061886","-7.72507425919035","0.0000000000178537521329399","0.415381288808754"
"61","ibr48","(Intercept)","0.610577588355662","0.00663487881086799","92.0254319273368","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000177466681116005","0.639742402943503"
"62","ibr48","barr","-0.0000454854900039868","0.00000384481048018122","-11.8303594516427","0.0000000000000000000828764873089429","0.639742402943503"
"63","ibr48","mort","-0.00122075319415109","0.000115344314405437","-10.5835575896713","0.0000000000000000262963942782933","0.639742402943503"
"64","ibr49","(Intercept)","0.586263309347859","0.00804865274111679","72.8399308809678","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000933373043788766","0.445621595934921"
"65","ibr49","barr","-0.0000350434529069593","0.00000466407078298039","-7.51349079753162","0.0000000000476976356129859","0.445621595934921"
"66","ibr49","mort","-0.00108615888100767","0.000139922123489412","-7.76259574912654","0.000000000014991590603971","0.445621595934921"
