"","land","predictor","coefficient","SE","t_val","p_val","adj_r2"
"1","pan0","(Intercept)","9.48125","0.579242163844277","16.3683699008985","0.0000815454358520292","0.39375"
"2","pan0","barr","-0.000641666666666666","0.00027893024815056","-2.30045565484999","0.0828974761611651","0.39375"
"3","pan0","mort","-0.01925","0.0383465692728828","-0.502000579582821","0.6420413014497","0.39375"
"4","ibd1","(Intercept)","6.70962961019509","0.070944523087683","94.5757236524433","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000168413990463652","0.606023756060189"
"5","ibd1","barr","-0.000454990460184052","0.0000411112627154825","-11.0672947054167","0.0000000000000000027733220362015","0.606023756060189"
"6","ibd1","mort","-0.012070440864794","0.00123333788146447","-9.78680785387167","0.00000000000000110142397696953","0.606023756060189"
"7","ibr20","(Intercept)","5.93635772302441","0.0637506614689391","93.1183706370913","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000641884978622094","0.578033943635593"
"8","ibr20","barr","-0.000389075094562148","0.0000369425302739171","-10.5319016233398","0.0000000000000000334671369896598","0.578033943635593"
"9","ibr20","mort","-0.0100970750401436","0.00110827590821751","-9.11061493376962","0.0000000000000266581544576847","0.578033943635593"
"10","ibr21","(Intercept)","6.09077644986171","0.0638089402394853","95.4533397201401","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000759758252949725","0.595925428419677"
"11","ibr21","barr","-0.000404949954205889","0.0000369763019273497","-10.9516077351793","0.00000000000000000474204301704585","0.595925428419677"
"12","ibr21","mort","-0.0104200123433742","0.00110928905782049","-9.39341488128194","0.00000000000000702553529391282","0.595925428419677"
"13","ibr22","(Intercept)","6.05331103472977","0.070911973566847","85.363736619507","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000114165746839375","0.52821672585948"
"14","ibr22","barr","-0.00038085801472154","0.0000410924007675249","-9.26833204212614","0.0000000000000126709140006693","0.52821672585948"
"15","ibr22","mort","-0.0106767094945977","0.00123277202302575","-8.66073312435535","0.000000000000222265829231123","0.52821672585948"
"16","ibr23","(Intercept)","5.43544690149402","0.0624481792491264","87.0393175085254","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000021452706946992","0.522826021506727"
"17","ibr23","barr","-0.000344543014003588","0.000036187761809905","-9.52098159077865","0.00000000000000385091193553926","0.522826021506727"
"18","ibr23","mort","-0.00869426506074983","0.00108563285429715","-8.00847637056691","0.00000000000475660880469834","0.522826021506727"
"19","ibr24","(Intercept)","5.7847518234036","0.0601594953655891","96.1569206697908","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000403433699782159","0.579166559567938"
"20","ibr24","barr","-0.000374450764409149","0.0000348615046118334","-10.7410959044506","0.0000000000000000126175694516222","0.579166559567938"
"21","ibr24","mort","-0.00916126007948825","0.001045845138355","-8.75967171764826","0.000000000000139455425921115","0.579166559567938"
"22","ibr25","(Intercept)","6.26445594291789","0.0662352247448818","94.5789188010865","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000167924422171499","0.627636163315642"
"23","ibr25","barr","-0.000448453680539222","0.000038382296574753","-11.6838678390653","0.000000000000000000161947962301935","0.627636163315642"
"24","ibr25","mort","-0.011580044194572","0.00115146889724259","-10.0567581306822","0.000000000000000309692243979154","0.627636163315642"
"25","ibr26","(Intercept)","5.98984876526891","0.0716659797170053","83.580086240663","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000701251635450648","0.54103321698501"
"26","ibr26","barr","-0.000405821000161796","0.0000415293357637605","-9.77191165469894","0.00000000000000118139189109466","0.54103321698501"
"27","ibr26","mort","-0.0105668747890163","0.00124588007291281","-8.48145420956237","0.00000000000051687268974743","0.54103321698501"
"28","ibr27","(Intercept)","6.23907050084937","0.0648693675836739","96.1789937723949","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000395530284575449","0.589134319479774"
"29","ibr27","barr","-0.000385014833613536","0.0000375908033044855","-10.242261398218","0.000000000000000129735846397767","0.589134319479774"
"30","ibr27","mort","-0.0113279229356701","0.00112772409913456","-10.0449417941528","0.000000000000000327358402980776","0.589134319479774"
"31","ibr28","(Intercept)","5.84943553666867","0.0640588565201123","91.3134553819603","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000346419284635643","0.597915902052985"
"32","ibr28","barr","-0.000397273878794892","0.0000371211245778175","-10.702097075806","0.0000000000000000151306955900512","0.597915902052985"
"33","ibr28","mort","-0.0110192612935503","0.00111363373733453","-9.89487021103078","0.00000000000000066257236105974","0.597915902052985"
"34","ibr29","(Intercept)","5.88984859897155","0.0634701165548444","92.7971921066529","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000864404315097947","0.629487660729344"
"35","ibr29","barr","-0.000435786618612527","0.0000367799588002519","-11.8484803362407","0.0000000000000000000762962075036117","0.629487660729344"
"36","ibr29","mort","-0.0108854402474483","0.00110339876400756","-9.86537288469693","0.000000000000000761140747609465","0.629487660729344"
"37","ibr40","(Intercept)","5.4122192733726","0.0710848625514165","76.1374374109239","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000210238181295021","0.447083618260833"
"38","ibr40","barr","-0.00034345775739339","0.0000411925872816617","-8.33785348429163","0.00000000000101525722053711","0.447083618260833"
"39","ibr40","mort","-0.00816795621964704","0.00123577761844985","-6.60956801426203","0.00000000296964350368875","0.447083618260833"
"40","ibr41","(Intercept)","5.62657949955465","0.0727148855766908","77.3786475070557","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000525427705801431","0.596867234349741"
"41","ibr41","barr","-0.000457496838270336","0.0000421371606173865","-10.8573247833307","0.00000000000000000734763566123091","0.596867234349741"
