"","land","predictor","coefficient","SE","t_val","p_val","adj_r2"
"26","ibr26","barr","0.00000132853939313661","0.00000401319096741865","0.331043153421414","0.741407905970167","0.0169425330324795"
"27","ibr26","mort","-0.000156723297022196","0.000120395729022559","-1.30173469021338","0.196443386990354","0.0169425330324795"
"28","ibr27","(Intercept)","0.691576435888775","0.00684226208374943","101.074239399758","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000546884315891532","0.0470619736335388"
"29","ibr27","barr","0.00000937804765494506","0.00000396498590519166","2.36521588706423","0.0202427774420291","0.0470619736335388"
"30","ibr27","mort","0.0000793966088243881","0.00011894957715575","0.667481219545893","0.506231493003087","0.0470619736335388"
"31","ibr28","(Intercept)","0.704628272431715","0.00537634514889979","131.06083276218","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000096717226205087","0.0597462695679747"
"32","ibr28","barr","0.0000056726701255143","0.00000311550953119174","1.82078407038106","0.0720775828229528","0.0597462695679747"
"33","ibr28","mort","-0.0000573574155212197","0.0000934652859357522","-0.613676135978945","0.541030611104468","0.0597462695679747"
"34","ibr29","(Intercept)","0.704524893202796","0.00688586544221434","102.314647173273","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000190910398289314","-0.0140330839883269"
"35","ibr29","barr","0.000000122416493641161","0.00000399025338246982","0.0306788772309467","0.97559590687987","-0.0140330839883269"
"36","ibr29","mort","-0.0000826432786363843","0.000119707601474095","-0.690376196822127","0.491795345003494","-0.0140330839883269"
"37","ibr40","(Intercept)","0.665941174845545","0.00849338557359828","78.4070344004664","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000016929241205673","-0.00959439932162254"
"38","ibr40","barr","0.00000188248956672216","0.00000492178663641914","0.38248093746944","0.703037464246762","-0.00959439932162254"
"39","ibr40","mort","-0.0000866575703288764","0.000147653599092574","-0.586897785502301","0.558792288488642","-0.00959439932162254"
"40","ibr41","(Intercept)","0.662361639571486","0.00869159686213061","76.2071285723574","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000194378277885988","0.0207381551275055"
"41","ibr41","barr","0.00000499805522371571","0.00000503664703721366","0.992337796710229","0.323784747305113","0.0207381551275055"
"42","ibr41","mort","-0.000119887188811704","0.00015109941111641","-0.793432535083412","0.429684518095354","0.0207381551275055"
"43","ibr42","(Intercept)","0.660418346332442","0.00764975104122814","86.3320051558715","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000432803297569574","0.0174370676166611"
"44","ibr42","barr","0.00000835368416468768","0.00000443291336774897","1.88446817514272","0.0628407828504845","0.0174370676166611"
"45","ibr42","mort","0.000129351738047324","0.000132987401032469","0.972661598340001","0.333418112605596","0.0174370676166611"
"46","ibr43","(Intercept)","0.646898651905224","0.00921122823731962","70.2293586955419","0.00000000000000000000000000000000000000000000000000000000000000000000000000000211967856680774","-0.00431582262218333"
"47","ibr43","barr","-0.00000624225847864094","0.00000533776544707596","-1.16945162550379","0.245415731504315","-0.00431582262218333"
"48","ibr43","mort","-0.000174896777887136","0.000160132963412279","-1.0921972226096","0.277761720410063","-0.00431582262218333"
"49","ibr44","(Intercept)","0.696718786340798","0.00787875945476556","88.4300111382863","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000005484988051942","0.00808798383943765"
"50","ibr44","barr","-0.00000196149338696517","0.00000456562023000184","-0.429622545930496","0.668532405963853","0.00808798383943765"
"51","ibr44","mort","-0.000211184211996584","0.000136968606900055","-1.54184390698143","0.126741167644304","0.00808798383943765"
"52","ibr45","(Intercept)","0.647893336288444","0.00795630563631928","81.4314288444266","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000657095094291225","0.0975618533287681"
"53","ibr45","barr","0.0000152252515665186","0.00000461055705251734","3.30225857593623","0.0013927161800826","0.0975618533287681"
"54","ibr45","mort","0.000173979291089211","0.00013831671157552","1.25783276010158","0.211817893871285","0.0975618533287681"
"55","ibr46","(Intercept)","0.658017728055553","0.00773150517276478","85.1086190013175","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000014767318738626","0.00969758144694632"
"56","ibr46","barr","0.00000467114130476231","0.00000448028863272221","1.04259829838779","0.300022903583823","0.00969758144694632"
"57","ibr46","mort","-0.0000627694223664597","0.000134408658981666","-0.46700430494602","0.641664268096589","0.00969758144694632"
"58","ibr47","(Intercept)","0.653200936851835","0.00752889675489522","86.7591837312857","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000283081900731204","0.0699617009032684"
"59","ibr47","barr","0.0000115065142581201","0.00000436288016293647","2.63736656254512","0.00989595123716946","0.0699617009032684"
"60","ibr47","mort","0.0000634638373649644","0.000130886404888094","0.484877229374777","0.628982072831661","0.0699617009032684"
"61","ibr48","(Intercept)","0.673064759234547","0.00762940108854907","88.2198682993278","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000673116539472079","-0.0178826094243514"
"62","ibr48","barr","0.00000196974580562604","0.00000442112088237554","0.445530863785762","0.657042854961664","-0.0178826094243514"
"63","ibr48","mort","0.0000870772376276009","0.000132633626471266","0.656524592927913","0.513219466601649","-0.0178826094243514"
"64","ibr49","(Intercept)","0.671400883534249","0.00752529754363015","89.2191809880742","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000255330029356907","-0.0229560259787585"
"65","ibr49","barr","-0.000000000895700450361314","0.0000043607944752266","-0.000205398455591001","0.999836585990088","-0.0229560259787585"
"66","ibr49","mort","0.00000554455650194527","0.000130823834256798","0.0423818529203302","0.966291411782815","-0.0229560259787585"
