"","land","adj_r2","(Intercept)","barr","mort"
"1","pan0",0.074743722647544,0.7045278375,0.000000364998958333358,-0.001114219125
"2","ibd1",-0.00806043376802434,0.701782430453972,0.00000353005739318642,0.000108298156837967
"3","ibr20",0.0528353712132643,0.693464563909676,0.00000698981687249417,0.000288960213444614
"4","ibr21",-0.00135502096186602,0.70741430359395,0.00000433375388317683,0.0000136346459835622
"5","ibr22",0.0161280366809864,0.704955091099945,0.00000305320614454051,-0.0000958265982551595
"6","ibr23",0.01415782999232,0.699515121824457,0.00000710416012638606,0.000130613780479876
"7","ibr24",0.00976811197743677,0.698439376457029,0.00000223767849441858,0.000188087933607325
"8","ibr25",0.0097417702969399,0.700447220839551,0.000000501939759159179,-0.000159462794573125
"9","ibr26",0.0169425330324795,0.709005913378398,0.00000132853939313661,-0.000156723297022196
"10","ibr27",0.0470619736335388,0.691576435888775,0.00000937804765494506,0.0000793966088243881
"11","ibr28",0.0597462695679747,0.704628272431715,0.0000056726701255143,-0.0000573574155212197
"12","ibr29",-0.0140330839883269,0.704524893202796,0.000000122416493641161,-0.0000826432786363843
"13","ibr40",-0.00959439932162254,0.665941174845545,0.00000188248956672216,-0.0000866575703288764
"14","ibr41",0.0207381551275055,0.662361639571486,0.00000499805522371571,-0.000119887188811704
"15","ibr42",0.0174370676166611,0.660418346332442,0.00000835368416468768,0.000129351738047324
"16","ibr43",-0.00431582262218333,0.646898651905224,-0.00000624225847864094,-0.000174896777887136
"17","ibr44",0.00808798383943765,0.696718786340798,-0.00000196149338696517,-0.000211184211996584
"18","ibr45",0.0975618533287681,0.647893336288444,0.0000152252515665186,0.000173979291089211
"19","ibr46",0.00969758144694632,0.658017728055553,0.00000467114130476231,-0.0000627694223664597
"20","ibr47",0.0699617009032684,0.653200936851835,0.0000115065142581201,0.0000634638373649644
"21","ibr48",-0.0178826094243514,0.673064759234547,0.00000196974580562604,0.0000870772376276009
"22","ibr49",-0.0229560259787585,0.671400883534249,-0.000000000895700450361314,0.00000554455650194527
