"","land","predictor","coefficient","SE","t_val","p_val","adj_r2"
"1","pan0","(Intercept)","-0.0350041329781472","0.0105484012345965","-3.3184301772046","0.00158126767596745","0.493882852533163"
"2","pan0","barr","0.0000430302794860249","0.00000574182236153455","7.49418508212516","0.000000000477439842306916","0.493882852533163"
"3","pan0","mort","0.00147976509082384","0.000689018683384146","2.14764145952605","0.0360072247764851","0.493882852533163"
"4","ibd1","(Intercept)","-0.00180724746570923","0.00828959662777874","-0.21801392116633","0.827928811496656","0.637655980250654"
"5","ibd1","barr","0.0000526161355132503","0.00000480369406879777","10.9532652911884","0.00000000000000000470570276155633","0.637655980250654"
"6","ibd1","mort","0.00165303473842408","0.000144110822063933","11.4705801739909","0.000000000000000000431033486795122","0.637655980250654"
"7","ibr20","(Intercept)","0.0330094086040615","0.00715885818332328","4.61098791996713","0.0000136705144567774","0.712169928088349"
"8","ibr20","barr","0.000056202376735827","0.0000041484484877534","13.5478063429597","0.0000000000000000000000379928942604473","0.712169928088349"
"9","ibr20","mort","0.00161764200654495","0.000124453454632602","12.9979678854266","0.000000000000000000000429736204293515","0.712169928088349"
"10","ibr21","(Intercept)","0.0351338701363983","0.00741120376445667","4.74064285007201","0.00000825374885126766","0.675985404703471"
"11","ibr21","barr","0.0000551379072148792","0.00000429467888059492","12.8386565673197","0.000000000000000000000873490596845412","0.675985404703471"
"12","ibr21","mort","0.00147105349946712","0.000128840366417848","11.4176444880348","0.000000000000000000549916279387133","0.675985404703471"
"13","ibr22","(Intercept)","0.0337879862619585","0.00683174912979399","4.94572994705053","0.00000366192151109865","0.682580730051429"
"14","ibr22","barr","0.0000502894493698341","0.00000395889380966169","12.7029043434059","0.00000000000000000000160224392531029","0.682580730051429"
"15","ibr22","mort","0.00143096711349704","0.000118766814289851","12.048543375128","0.0000000000000000000306728718680116","0.682580730051429"
"16","ibr23","(Intercept)","0.0696716025490054","0.00684004860826686","10.1858344200655","0.00000000000000016901537647686","0.700746032666979"
"17","ibr23","barr","0.0000543470249482717","0.00000396370323010812","13.7111740696059","0.000000000000000000000018606335136474","0.700746032666979"
"18","ibr23","mort","0.00141428883863399","0.000118911096903244","11.8936657340297","0.0000000000000000000620830597939952","0.700746032666979"
"19","ibr24","(Intercept)","0.0393233618468774","0.00686095770729978","5.73146833495839","0.000000140689984933987","0.695688267479876"
"20","ibr24","barr","0.0000525033159816795","0.00000397581973221532","13.2056580825974","0.000000000000000000000171188551727664","0.695688267479876"
"21","ibr24","mort","0.00146421352733316","0.00011927459196646","12.2759885671619","0.000000000000000000010938128066767","0.695688267479876"
"22","ibr25","(Intercept)","0.0221613337453126","0.00819499410335803","2.70425255537787","0.00823397163482296","0.630571447903987"
"23","ibr25","barr","0.0000539351823420572","0.00000474887335726517","11.35746908465","0.000000000000000000725566577118433","0.630571447903987"
