"","land","predictor","coefficient","SE","t_val","p_val","adj_r2"
"1","pan0","(Intercept)","0.688584420858801","0.0286758697556241","24.012677792406","0.00000000000000112006123774089","0.273082105730777"
"2","pan0","barr","-0.00000680059458514446","0.0000130810884774067","-0.519879870615527","0.609151760820714","0.273082105730777"
"3","pan0","mort","-0.000921048252111219","0.00035287355571237","-2.61013679603119","0.017208722456721","0.273082105730777"
"4","ibd1","(Intercept)","0.696358709048642","0.00567401685181693","122.72764202765","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000232026132264003","0.42168784316441"
"5","ibd1","barr","-0.0000224410980300025","0.00000239237556452261","-9.38025716479869","0.00000000000000000444070183566061","0.42168784316441"
"6","ibd1","mort","-0.000701650278914802","0.0000717712669356785","-9.77620026609844","0.000000000000000000271552101382311","0.42168784316441"
"7","ibr20","(Intercept)","0.662823409334189","0.00533855128251208","124.157917430793","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000138794606724759","0.376491257519808"
"8","ibr20","barr","-0.0000231870810228071","0.00000225093086111349","-10.3011076099143","0.00000000000000000000620888375538244","0.376491257519808"
"9","ibr20","mort","-0.000459190107881358","0.0000675279258334048","-6.80000314261401","0.0000000000782324812261886","0.376491257519808"
"10","ibr21","(Intercept)","0.675068840210208","0.00546299565540822","123.571183795819","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004390210793996","0.415301897242196"
"11","ibr21","barr","-0.000021571185132262","0.00000230340121582591","-9.36492738826976","0.00000000000000000494298693131614","0.415301897242196"
"12","ibr21","mort","-0.000659766804271263","0.0000691020364747774","-9.54771867703321","0.00000000000000000137042467879501","0.415301897242196"
"13","ibr22","(Intercept)","0.673998034571787","0.00549344911999866","122.691230927784","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000249376367613123","0.418235962768027"
"14","ibr22","barr","-0.0000229871657146682","0.00000231624152392579","-9.92433883825179","0.0000000000000000000942547580552156","0.418235962768027"
"15","ibr22","mort","-0.000631210755889838","0.0000694872457177737","-9.0838361683457","0.0000000000000000347583659075185","0.418235962768027"
"16","ibr23","(Intercept)","0.639082052320951","0.00524190968092899","121.917791648728","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000115944324988154","0.360492952998175"
"17","ibr23","barr","-0.0000221161508999788","0.00000221018318408295","-10.0064786752756","0.0000000000000000000522718307454799","0.360492952998175"
"18","ibr23","mort","-0.00043089791659923","0.0000663054955224885","-6.49867576139423","0.000000000443904812972351","0.360492952998175"
"19","ibr24","(Intercept)","0.663643011305009","0.00551075475976185","120.426881658891","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000230345772955715","0.395274667153605"
"20","ibr24","barr","-0.0000239840583610023","0.0000023235382223282","-10.3222138248151","0.00000000000000000000532516010708728","0.395274667153605"
"21","ibr24","mort","-0.000531822202101009","0.000069706146669846","-7.62948789322575","0.000000000000510659275780201","0.395274667153605"
"22","ibr25","(Intercept)","0.670635331884774","0.00581794723773727","115.270095186631","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000944688140975777","0.355230569435666"
"23","ibr25","barr","-0.0000202446155935782","0.00000245306194372465","-8.25279428649055","0.00000000000000933037491757163","0.355230569435666"
"24","ibr25","mort","-0.000620427588001415","0.0000735918583117397","-8.43065526859296","0.00000000000000288541019459606","0.355230569435666"
"25","ibr26","(Intercept)","0.667906513565239","0.00610680538419513","109.370852932997","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031820641234835","0.345079088443149"
"26","ibr26","barr","-0.0000205180928197473","0.0000025748552321915","-7.96863938726531","0.0000000000000591370317201488","0.345079088443149"
"27","ibr26","mort","-0.000644894218056375","0.000077245656965745","-8.34861458091239","0.00000000000000496626362673505","0.345079088443149"
"28","ibr27","(Intercept)","0.673322823012932","0.00557421404772392","120.792423335065","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011032453755759","0.376408994129024"
"29","ibr27","barr","-0.000019498709496757","0.00000235029500748188","-8.29628171556557","0.00000000000000701157616617702","0.376408994129024"
"30","ibr27","mort","-0.000644189663249951","0.0000705088502244565","-9.13629510620653","0.0000000000000000242042767231956","0.376408994129024"
"31","ibr28","(Intercept)","0.666471902518455","0.00568878289565732","117.155446910661","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000184545072178937","0.38996174739141"
"32","ibr28","barr","-0.0000211557305022487","0.00000239860147526469","-8.8200273035829","0.000000000000000211243359697978","0.38996174739141"
"33","ibr28","mort","-0.000657061048396733","0.0000719580442579407","-9.13116879665925","0.0000000000000000250766464495281","0.38996174739141"
"34","ibr29","(Intercept)","0.662479231283165","0.00635985592714817","104.165760808394","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004195073729075","0.290700718681603"
"35","ibr29","barr","-0.0000208186080012739","0.00000268155070937468","-7.76364509106325","0.000000000000219066360488507","0.290700718681603"
"36","ibr29","mort","-0.000532264861483729","0.0000804465212812406","-6.61638133018748","0.000000000226709058606818","0.290700718681603"
"37","ibr40","(Intercept)","0.620789370969109","0.00656937136143395","94.4975305572624","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000655886304514833","0.328399753260592"
"38","ibr40","barr","-0.0000243528367490716","0.000002769890173015","-8.79198640665371","0.000000000000000255516161858524","0.328399753260592"
"39","ibr40","mort","-0.000566383396347306","0.0000830967051904501","-6.81595491721611","0.0000000000712619312455103","0.328399753260592"
