"","land","predictor","coefficient","SE","t_val","p_val","adj_r2"
"1","pan0","(Intercept)","9.47451366086364","0.429069026590811","22.0815604802422","0.00000000000000522670384635389","0.51974748847589"
"2","pan0","barr","-0.000545767507176341","0.000195728671792017","-2.78838814047785","0.0117161573195083","0.51974748847589"
"3","pan0","mort","-0.0137215785886872","0.00527994841479741","-2.59880921378541","0.0176299614432464","0.51974748847589"
"4","ibd1","(Intercept)","6.62308123027434","0.052555671465497","126.020295157344","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003715135074717","0.599349084328701"
"5","ibd1","barr","-0.000339426684699196","0.0000221594167720653","-15.3174918000137","0.000000000000000000000000000000000000110395027940404","0.599349084328701"
"6","ibd1","mort","-0.00786196598267748","0.00066478250316196","-11.8263732051956","0.0000000000000000000000000720770517850023","0.599349084328701"
"7","ibr20","(Intercept)","5.82389291543012","0.0466009880531985","124.973593023","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000282427661601439","0.519252675294075"
"8","ibr20","barr","-0.000266304325987827","0.0000196487017949871","-13.5532784184128","0.000000000000000000000000000000116527804465675","0.519252675294075"
"9","ibr20","mort","-0.00550609143186984","0.000589461053849614","-9.34089096457012","0.00000000000000000584640722312661","0.519252675294075"
"10","ibr21","(Intercept)","5.99409625901796","0.0468786838565132","127.864004829247","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010848605697873","0.577761349811586"
"11","ibr21","barr","-0.000290597506374433","0.0000197657886263397","-14.7020446220489","0.0000000000000000000000000000000000141285789007518","0.577761349811586"
"12","ibr21","mort","-0.00667098742778461","0.000592973658790192","-11.2500569441736","0.00000000000000000000000559583653972836","0.577761349811586"
"13","ibr22","(Intercept)","5.93554625346816","0.0473128308212484","125.453204774264","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111267657729215","0.554698778107279"
"14","ibr22","barr","-0.00028370048467948","0.0000199488410593813","-14.221401826552","0.000000000000000000000000000000000619940045547993","0.554698778107279"
"15","ibr22","mort","-0.00627458150408466","0.000598465231781439","-10.4844545194501","0.00000000000000000000162951833380952","0.554698778107279"
"16","ibr23","(Intercept)","5.28872630497686","0.0426923888372966","123.879840154472","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000239392585310612","0.483802127902898"
"17","ibr23","barr","-0.000229532635759805","0.0000180006916639207","-12.7513231183146","0.0000000000000000000000000000596041413345594","0.483802127902898"
"18","ibr23","mort","-0.00460688410586158","0.00054002074991762","-8.53093905477586","0.00000000000000148013627953603","0.483802127902898"
"19","ibr24","(Intercept)","5.69952056760884","0.0459019777730187","124.167211177533","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000136291675519168","0.553346734571268"
"20","ibr24","barr","-0.000284371862436061","0.000019353973182555","-14.6932032897712","0.0000000000000000000000000000000000151475022119092","0.553346734571268"
"21","ibr24","mort","-0.00564692658979827","0.00058061919547665","-9.7256973827097","0.000000000000000000388916749696803","0.553346734571268"
"22","ibr25","(Intercept)","6.15647079192015","0.0506200739812694","121.621133825253","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000209565842510438","0.572515417727606"
"23","ibr25","barr","-0.000317741533011424","0.0000213432972142719","-14.8871811989272","0.00000000000000000000000000000000000328548203373359","0.572515417727606"
"24","ibr25","mort","-0.00683199193641077","0.000640298916428157","-10.6700039014939","0.000000000000000000000417177391240442","0.572515417727606"
"25","ibr26","(Intercept)","5.87682892441592","0.050040734961271","117.440899478481","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102243905533557","0.523491691298647"
"26","ibr26","barr","-0.000276961729905602","0.0000210990264355245","-13.1267540117055","0.00000000000000000000000000000324009701277688","0.523491691298647"
"27","ibr26","mort","-0.00643141788708924","0.000632970793065737","-10.1606866502311","0.0000000000000000000171912063261027","0.523491691298647"
"28","ibr27","(Intercept)","6.16757145772365","0.0478881304159339","128.791234991949","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000186936696933127","0.596061970876836"
"29","ibr27","barr","-0.000307743490103153","0.0000201914086668717","-15.2413085773491","0.00000000000000000000000000000000000020134203380999","0.596061970876836"
"30","ibr27","mort","-0.00709349023283004","0.000605742260006151","-11.7104100228338","0.00000000000000000000000017387204500033","0.596061970876836"
"31","ibr28","(Intercept)","5.74161330978382","0.0468804514114155","122.473507334567","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000383985206236672","0.56849238712394"
"32","ibr28","barr","-0.00028536101957606","0.0000197665338929238","-14.4365735096438","0.000000000000000000000000000000000114197652662986","0.56849238712394"
"33","ibr28","mort","-0.00653996763097028","0.000592996016787714","-11.0286872859578","0.0000000000000000000000292613331824187","0.56849238712394"
