"","land","(Intercept)","barr","mort"
"1","pan0",0.000000357630714359923,0.000000000000000112052617776736,0.0270286130729379
"2","ibd1",0.030085538428613,0.00000000000000000000000300374426359185,0.000000000000000000000000161641739819341
"3","ibr20",0.0355971303916396,0.0000000000000000215002387426766,0.00000000000000291150184883596
"4","ibr21",0.76784250999579,0.00000000000000000000000173353160116879,0.00000000000000511438415948437
"5","ibr22",0.682961493547144,0.00000000000000000000000000012316458699509,0.0000000000000000000109550025732573
"6","ibr23",0.000487705757177728,0.000000000000000000000759372164037206,0.00000000000000016719357804364
"7","ibr24",0.591462390150587,0.00000000000000000140304666527013,0.000000000000000000010141407793796
"8","ibr25",0.0872303211544421,0.000000000000000000000000000333411705044805,0.000000000000000070662124809453
"9","ibr26",0.838709316267423,0.000000000000000000000000330694891740105,0.0000000000000000000779039734723974
"10","ibr27",0.10997883342829,0.00000000000000000000000000014248096807134,0.000000000000000000582908291960676
"11","ibr28",0.649356817135498,0.0000000000000000000000000609737287937171,0.0000000000000000000183947222341379
"12","ibr29",0.992780217294197,0.00000000000000000000000000131617026185172,0.000000000000000000027744603784157
"13","ibr40",0.00404613805480561,0.0000000000000000000164658953151301,0.000000000859631463267651
"14","ibr41",0.595302880468421,0.0000000000000000000000334192381721074,0.00000000000000147648933598716
"15","ibr42",0.549788885612086,0.0000000000000000000000000103441485122557,0.00000000000000888655506642427
"16","ibr43",0.000000000000000000000000000000000000000000000000000000000000496047921506893,0.540884262204467,0.463857992236419
"17","ibr44",0.000000204627338120096,0.000000000428263038789183,0.0000000000486300885543201
"18","ibr45",0.0101844533782997,0.0000000000000000000000000189036073407637,0.0000000000000000000227817606728875
"19","ibr46",0.710699254677483,0.0000000000000000000761261658960525,0.000000000000000000239822526962973
"20","ibr47",0.0123710419146292,0.000000000000000000000775697322549463,0.0000000000000000000207304982581057
"21","ibr48",0.476843587207876,0.000000000000000000000000242922803788836,0.000000000000000000578020330706222
"22","ibr49",0.0000000658997943017212,0.000000227021566023607,0.000000000000567568001196811
