"","x","y","land","barr","mort","lr","road","N","cost","A"
"19659",-1.28749836795443,0.0563104735967024,"ibr40",-0.76394837224559,-0.767919455723426,"ibr40_0_0","0_0",-0.418774156474398,"2.54858029460427",4.72
"19660",-1.28749836795443,0.0563104735967024,"ibr40",1.31020706185395,-0.767919455723426,"ibr40_2250_0","2250_0",-0.397727431797191,"2.54858029460427",4.05
"19661",-1.28749836795443,0.0563104735967024,"ibr40",-0.76394837224559,-0.0769275006395489,"ibr40_0_25","0_25",-0.404743006689594,"2.54858029460427",4.5
"19662",-1.28749836795443,0.0563104735967024,"ibr40",-0.0725632275457418,-0.767919455723426,"ibr40_750_0","750_0",-0.418774156474398,"2.54858029460427",4.81
"19663",-1.28749836795443,0.0563104735967024,"ibr40",-0.76394837224559,1.99604836461208,"ibr40_0_100","0_100",-0.418774156474398,"2.54858029460427",3.95
"19664",-1.28749836795443,0.0563104735967024,"ibr40",-0.76394837224559,1.30505640952821,"ibr40_0_75","0_75",-0.404743006689594,"2.54858029460427",4.47
"19665",-1.28749836795443,0.0563104735967024,"ibr40",-0.76394837224559,0.614064454444328,"ibr40_0_50","0_50",-0.418774156474398,"2.54858029460427",4.57
"19667",-1.28749836795443,0.0563104735967024,"ibr42",1.31020706185395,-0.767919455723426,"ibr42_2250_0","2250_0",2.05772378054367,"-0.392311171551987",5.18
"19668",-1.28749836795443,0.0563104735967024,"ibr42",-0.76394837224559,0.614064454444328,"ibr42_0_50","0_50",2.05772378054367,"-0.392311171551987",5.5
"19669",-1.28749836795443,0.0563104735967024,"ibr42",-0.76394837224559,1.30505640952821,"ibr42_0_75","0_75",2.05772378054367,"-0.392311171551987",5.26
"19670",-1.28749836795443,0.0563104735967024,"ibr42",-0.76394837224559,-0.767919455723426,"ibr42_0_0","0_0",2.05772378054367,"-0.392311171551987",5.89
"19671",-1.28749836795443,0.0563104735967024,"ibr42",-0.76394837224559,1.99604836461208,"ibr42_0_100","0_100",2.05772378054367,"-0.392311171551987",5.02
"19672",-1.28749836795443,0.0563104735967024,"ibr42",2.0015922065538,-0.767919455723426,"ibr42_3000_0","3000_0",2.05772378054367,"-0.392311171551987",5
"19673",-1.28749836795443,0.0563104735967024,"ibr42",0.618821917154106,-0.767919455723426,"ibr42_1500_0","1500_0",2.05772378054367,"-0.392311171551987",5.72
"19674",-1.28749836795443,0.0563104735967024,"ibr42",-0.76394837224559,-0.0769275006395489,"ibr42_0_25","0_25",2.05772378054367,"-0.392311171551987",5.77
"19675",-1.28749836795443,0.0563104735967024,"ibr42",-0.0725632275457418,-0.767919455723426,"ibr42_750_0","750_0",2.05772378054367,"-0.392311171551987",5.89
"19677",-1.28749836795443,0.0563104735967024,"ibr44",1.31020706185395,-0.767919455723426,"ibr44_2250_0","2250_0",0.156502984702604,"-0.392311171551987",4.6
"19678",-1.28749836795443,0.0563104735967024,"ibr44",-0.0725632275457418,-0.767919455723426,"ibr44_750_0","750_0",0.156502984702604,"-0.392311171551987",4.49
"19679",-1.28749836795443,0.0563104735967024,"ibr44",-0.76394837224559,1.30505640952821,"ibr44_0_75","0_75",0.156502984702604,"-0.392311171551987",4.47
"19680",-1.28749836795443,0.0563104735967024,"ibr44",0.618821917154106,-0.767919455723426,"ibr44_1500_0","1500_0",0.163518559595006,"-0.392311171551987",4.75
"19681",-1.28749836795443,0.0563104735967024,"ibr44",-0.76394837224559,-0.767919455723426,"ibr44_0_0","0_0",0.156502984702604,"-0.392311171551987",4.74
"19682",-1.28749836795443,0.0563104735967024,"ibr44",-0.76394837224559,-0.0769275006395489,"ibr44_0_25","0_25",0.156502984702604,"-0.392311171551987",4.61
"19683",-1.28749836795443,0.0563104735967024,"ibr44",-0.76394837224559,0.614064454444328,"ibr44_0_50","0_50",0.163518559595006,"-0.392311171551987",4.35
"19684",-1.28749836795443,0.0563104735967024,"ibr44",-0.76394837224559,1.99604836461208,"ibr44_0_100","0_100",0.163518559595006,"-0.392311171551987",3.74
"19685",-1.28749836795443,0.0563104735967024,"ibr44",2.0015922065538,-0.767919455723426,"ibr44_3000_0","3000_0",0.163518559595006,"-0.392311171551987",4.11
"19687",-1.28749836795443,0.0563104735967024,"ibr46",-0.76394837224559,1.30505640952821,"ibr46_0_75","0_75",1.63678928699952,"-0.392311171551987",5.48
"19688",-1.28749836795443,0.0563104735967024,"ibr46",1.31020706185395,-0.767919455723426,"ibr46_2250_0","2250_0",1.63678928699952,"-0.392311171551987",5.4
"19689",-1.28749836795443,0.0563104735967024,"ibr46",0.618821917154106,-0.767919455723426,"ibr46_1500_0","1500_0",1.63678928699952,"-0.392311171551987",5.61
"19690",-1.28749836795443,0.0563104735967024,"ibr46",-0.76394837224559,0.614064454444328,"ibr46_0_50","0_50",1.62977371210712,"-0.392311171551987",5.75
"19691",-1.28749836795443,0.0563104735967024,"ibr46",-0.76394837224559,-0.0769275006395489,"ibr46_0_25","0_25",1.63678928699952,"-0.392311171551987",5.8
"19692",-1.28749836795443,0.0563104735967024,"ibr46",-0.76394837224559,-0.767919455723426,"ibr46_0_0","0_0",1.63678928699952,"-0.392311171551987",5.35
"19693",-1.28749836795443,0.0563104735967024,"ibr46",2.0015922065538,-0.767919455723426,"ibr46_3000_0","3000_0",1.62977371210712,"-0.392311171551987",4.78
"19694",-1.28749836795443,0.0563104735967024,"ibr46",-0.76394837224559,1.99604836461208,"ibr46_0_100","0_100",1.63678928699952,"-0.392311171551987",5.03
"19695",-1.28749836795443,0.0563104735967024,"ibr46",-0.0725632275457418,-0.767919455723426,"ibr46_750_0","750_0",1.62977371210712,"-0.392311171551987",5.87
"19698",-1.28749836795443,0.0563104735967024,"ibr49",-0.76394837224559,0.614064454444328,"ibr49_0_50","0_50",0.409063680829093,"-0.392311171551987",4.07
"19699",-1.28749836795443,0.0563104735967024,"ibr49",-0.76394837224559,-0.767919455723426,"ibr49_0_0","0_0",0.444141555291105,"-0.392311171551987",4.6
"19700",-1.28749836795443,0.0563104735967024,"ibr49",-0.76394837224559,1.30505640952821,"ibr49_0_75","0_75",0.444141555291105,"-0.392311171551987",4.11
"19701",-1.28749836795443,0.0563104735967024,"ibr49",-0.76394837224559,-0.0769275006395489,"ibr49_0_25","0_25",0.444141555291105,"-0.392311171551987",4.37
"19702",-1.28749836795443,0.0563104735967024,"ibr49",2.0015922065538,-0.767919455723426,"ibr49_3000_0","3000_0",0.444141555291105,"-0.392311171551987",4.06
"19703",-1.28749836795443,0.0563104735967024,"ibr49",-0.76394837224559,1.99604836461208,"ibr49_0_100","0_100",0.444141555291105,"-0.392311171551987",3.88
"19704",-1.28749836795443,0.0563104735967024,"ibr49",1.31020706185395,-0.767919455723426,"ibr49_2250_0","2250_0",0.444141555291105,"-0.392311171551987",4.2
"19705",-1.28749836795443,0.0563104735967024,"ibr49",-0.0725632275457418,-0.767919455723426,"ibr49_750_0","750_0",0.444141555291105,"-0.392311171551987",4.76
"19706",-1.28749836795443,0.0563104735967024,"ibr49",0.618821917154106,-0.767919455723426,"ibr49_1500_0","1500_0",0.4301104055063,"-0.392311171551987",4.19
"21046",-1.28749836795443,1.24180206171114,"ibr42",-0.0725632275457418,-0.767919455723426,"ibr42_750_0","750_0",0.0232070617469571,"-0.392311171551987",5.41
"21047",-1.28749836795443,1.24180206171114,"ibr42",-0.76394837224559,0.614064454444328,"ibr42_0_50","0_50",0.0232070617469571,"-0.392311171551987",4.96
"21048",-1.28749836795443,1.24180206171114,"ibr42",-0.76394837224559,1.99604836461208,"ibr42_0_100","0_100",0.0232070617469571,"-0.392311171551987",4.59
"21049",-1.28749836795443,1.24180206171114,"ibr42",1.31020706185395,-0.767919455723426,"ibr42_2250_0","2250_0",0.0232070617469571,"-0.392311171551987",4.8
"21050",-1.28749836795443,1.24180206171114,"ibr42",2.0015922065538,-0.767919455723426,"ibr42_3000_0","3000_0",0.0232070617469571,"-0.392311171551987",4.38
"21051",-1.28749836795443,1.24180206171114,"ibr42",0.618821917154106,-0.767919455723426,"ibr42_1500_0","1500_0",0.0232070617469571,"-0.392311171551987",5.14
"21052",-1.28749836795443,1.24180206171114,"ibr42",-0.76394837224559,-0.767919455723426,"ibr42_0_0","0_0",0.0232070617469571,"-0.392311171551987",5.38
"21053",-1.28749836795443,1.24180206171114,"ibr42",-0.76394837224559,1.30505640952821,"ibr42_0_75","0_75",0.0232070617469571,"-0.392311171551987",4.88
"21054",-1.28749836795443,1.24180206171114,"ibr42",-0.76394837224559,-0.0769275006395489,"ibr42_0_25","0_25",0.0232070617469571,"-0.392311171551987",5.23
"21055",-1.28749836795443,1.24180206171114,"ibr43",2.0015922065538,-0.767919455723426,"ibr43_3000_0","3000_0",0.0232070617469571,"-0.392311171551987",2.65
"21056",-1.28749836795443,1.24180206171114,"ibr43",1.31020706185395,-0.767919455723426,"ibr43_2250_0","2250_0",0.0232070617469571,"-0.392311171551987",2.74
"21057",-1.28749836795443,1.24180206171114,"ibr43",-0.0725632275457418,-0.767919455723426,"ibr43_750_0","750_0",0.0232070617469571,"-0.392311171551987",2.64
"21058",-1.28749836795443,1.24180206171114,"ibr43",-0.76394837224559,-0.0769275006395489,"ibr43_0_25","0_25",0.0232070617469571,"-0.392311171551987",2.86
"21059",-1.28749836795443,1.24180206171114,"ibr43",0.618821917154106,-0.767919455723426,"ibr43_1500_0","1500_0",0.0232070617469571,"-0.392311171551987",2.82
"21060",-1.28749836795443,1.24180206171114,"ibr43",-0.76394837224559,-0.767919455723426,"ibr43_0_0","0_0",0.0232070617469571,"-0.392311171551987",2.82
"21061",-1.28749836795443,1.24180206171114,"ibr43",-0.76394837224559,0.614064454444328,"ibr43_0_50","0_50",0.0232070617469571,"-0.392311171551987",2.77
"21062",-1.28749836795443,1.24180206171114,"ibr43",-0.76394837224559,1.99604836461208,"ibr43_0_100","0_100",0.0232070617469571,"-0.392311171551987",2.55
"21063",-1.28749836795443,1.24180206171114,"ibr43",-0.76394837224559,1.30505640952821,"ibr43_0_75","0_75",0.0232070617469571,"-0.392311171551987",2.7
"21066",-1.28749836795443,1.24180206171114,"ibr46",-0.76394837224559,1.30505640952821,"ibr46_0_75","0_75",-0.67835042749329,"-0.392311171551987",4.38
"21067",-1.28749836795443,1.24180206171114,"ibr46",-0.76394837224559,-0.0769275006395489,"ibr46_0_25","0_25",-0.67835042749329,"-0.392311171551987",4.53
"21068",-1.28749836795443,1.24180206171114,"ibr46",-0.76394837224559,-0.767919455723426,"ibr46_0_0","0_0",-0.67835042749329,"-0.392311171551987",4.1
"21069",-1.28749836795443,1.24180206171114,"ibr46",-0.0725632275457418,-0.767919455723426,"ibr46_750_0","750_0",-0.67835042749329,"-0.392311171551987",4.48
"21070",-1.28749836795443,1.24180206171114,"ibr46",0.618821917154106,-0.767919455723426,"ibr46_1500_0","1500_0",-0.67835042749329,"-0.392311171551987",4.57
"21071",-1.28749836795443,1.24180206171114,"ibr46",1.31020706185395,-0.767919455723426,"ibr46_2250_0","2250_0",-0.67835042749329,"-0.392311171551987",4.24
"21072",-1.28749836795443,1.24180206171114,"ibr46",-0.76394837224559,1.99604836461208,"ibr46_0_100","0_100",-0.67835042749329,"-0.392311171551987",3.96
"21073",-1.28749836795443,1.24180206171114,"ibr46",2.0015922065538,-0.767919455723426,"ibr46_3000_0","3000_0",-0.67835042749329,"-0.392311171551987",3.69
"21074",-1.28749836795443,1.24180206171114,"ibr46",-0.76394837224559,0.614064454444328,"ibr46_0_50","0_50",-0.67835042749329,"-0.392311171551987",4.47
"21076",-1.28749836795443,1.24180206171114,"ibr48",-0.76394837224559,-0.767919455723426,"ibr48_0_0","0_0",-0.257415933949142,"-0.392311171551987",4.56
"21077",-1.28749836795443,1.24180206171114,"ibr48",-0.0725632275457418,-0.767919455723426,"ibr48_750_0","750_0",-0.257415933949142,"-0.392311171551987",4.31
"21078",-1.28749836795443,1.24180206171114,"ibr48",-0.76394837224559,0.614064454444328,"ibr48_0_50","0_50",-0.271447083733947,"-0.392311171551987",4.35
"21079",-1.28749836795443,1.24180206171114,"ibr48",1.31020706185395,-0.767919455723426,"ibr48_2250_0","2250_0",-0.257415933949142,"-0.392311171551987",3.94
"21080",-1.28749836795443,1.24180206171114,"ibr48",0.618821917154106,-0.767919455723426,"ibr48_1500_0","1500_0",-0.257415933949142,"-0.392311171551987",4.18
"21081",-1.28749836795443,1.24180206171114,"ibr48",-0.76394837224559,1.99604836461208,"ibr48_0_100","0_100",-0.257415933949142,"-0.392311171551987",3.76
"21082",-1.28749836795443,1.24180206171114,"ibr48",2.0015922065538,-0.767919455723426,"ibr48_3000_0","3000_0",-0.257415933949142,"-0.392311171551987",3.86
"21083",-1.28749836795443,1.24180206171114,"ibr48",-0.76394837224559,1.30505640952821,"ibr48_0_75","0_75",-0.278462658626349,"-0.392311171551987",4.05
"21084",-1.28749836795443,1.24180206171114,"ibr48",-0.76394837224559,-0.0769275006395489,"ibr48_0_25","0_25",-0.257415933949142,"-0.392311171551987",4.21
"21085",-1.28749836795443,1.24180206171114,"ibr49",-0.76394837224559,0.614064454444328,"ibr49_0_50","0_50",0.0232070617469571,"-0.392311171551987",4.18
"21086",-1.28749836795443,1.24180206171114,"ibr49",0.618821917154106,-0.767919455723426,"ibr49_1500_0","1500_0",0.0232070617469571,"-0.392311171551987",4.36
"21087",-1.28749836795443,1.24180206171114,"ibr49",2.0015922065538,-0.767919455723426,"ibr49_3000_0","3000_0",0.0232070617469571,"-0.392311171551987",4.02
"21088",-1.28749836795443,1.24180206171114,"ibr49",-0.76394837224559,1.99604836461208,"ibr49_0_100","0_100",0.0232070617469571,"-0.392311171551987",3.78
"21089",-1.28749836795443,1.24180206171114,"ibr49",-0.0725632275457418,-0.767919455723426,"ibr49_750_0","750_0",0.0232070617469571,"-0.392311171551987",4.7
"21090",-1.28749836795443,1.24180206171114,"ibr49",-0.76394837224559,-0.0769275006395489,"ibr49_0_25","0_25",0.00216033706974987,"-0.392311171551987",4.44
"21091",-1.28749836795443,1.24180206171114,"ibr49",1.31020706185395,-0.767919455723426,"ibr49_2250_0","2250_0",0.0232070617469571,"-0.392311171551987",4.11
"21092",-1.28749836795443,1.24180206171114,"ibr49",-0.76394837224559,-0.767919455723426,"ibr49_0_0","0_0",0.0232070617469571,"-0.392311171551987",4.59
"21093",-1.28749836795443,1.24180206171114,"ibr49",-0.76394837224559,1.30505640952821,"ibr49_0_75","0_75",0.0232070617469571,"-0.392311171551987",4.16
"21167",-1.19750045326249,-1.26090240208601,"ibr40",-0.76394837224559,1.30505640952821,"ibr40_0_75","0_75",0.0232070617469571,"-0.392311171551987",4.81
"21168",-1.19750045326249,-1.26090240208601,"ibr40",-0.0725632275457418,-0.767919455723426,"ibr40_750_0","750_0",0.0232070617469571,"-0.392311171551987",5
"21169",-1.19750045326249,-1.26090240208601,"ibr40",-0.76394837224559,0.614064454444328,"ibr40_0_50","0_50",0.0232070617469571,"-0.392311171551987",4.98
"21170",-1.19750045326249,-1.26090240208601,"ibr40",-0.76394837224559,-0.0769275006395489,"ibr40_0_25","0_25",0.0232070617469571,"-0.392311171551987",4.87
"21171",-1.19750045326249,-1.26090240208601,"ibr40",1.31020706185395,-0.767919455723426,"ibr40_2250_0","2250_0",0.0232070617469571,"-0.392311171551987",4.32
"21172",-1.19750045326249,-1.26090240208601,"ibr40",2.0015922065538,-0.767919455723426,"ibr40_3000_0","3000_0",0.0232070617469571,"-0.392311171551987",3.88
"21173",-1.19750045326249,-1.26090240208601,"ibr40",-0.76394837224559,-0.767919455723426,"ibr40_0_0","0_0",0.0232070617469571,"-0.392311171551987",4.95
"21174",-1.19750045326249,-1.26090240208601,"ibr40",0.618821917154106,-0.767919455723426,"ibr40_1500_0","1500_0",0.0232070617469571,"-0.392311171551987",4.81
"21175",-1.19750045326249,-1.26090240208601,"ibr40",-0.76394837224559,1.99604836461208,"ibr40_0_100","0_100",0.0232070617469571,"-0.392311171551987",3.98
"21176",-1.19750045326249,-1.26090240208601,"ibr41",-0.76394837224559,-0.0769275006395489,"ibr41_0_25","0_25",-0.117104436101092,"-0.392311171551987",4.46
"21177",-1.19750045326249,-1.26090240208601,"ibr41",-0.0725632275457418,-0.767919455723426,"ibr41_750_0","750_0",-0.117104436101092,"-0.392311171551987",4.2
"21178",-1.19750045326249,-1.26090240208601,"ibr41",-0.76394837224559,0.614064454444328,"ibr41_0_50","0_50",-0.117104436101092,"-0.392311171551987",4.32
"21179",-1.19750045326249,-1.26090240208601,"ibr41",1.31020706185395,-0.767919455723426,"ibr41_2250_0","2250_0",-0.117104436101092,"-0.392311171551987",3.96
"21180",-1.19750045326249,-1.26090240208601,"ibr41",-0.76394837224559,-0.767919455723426,"ibr41_0_0","0_0",-0.117104436101092,"-0.392311171551987",4.28
"21181",-1.19750045326249,-1.26090240208601,"ibr41",2.0015922065538,-0.767919455723426,"ibr41_3000_0","3000_0",-0.117104436101092,"-0.392311171551987",3.74
"21182",-1.19750045326249,-1.26090240208601,"ibr41",-0.76394837224559,1.30505640952821,"ibr41_0_75","0_75",-0.117104436101092,"-0.392311171551987",3.93
"21183",-1.19750045326249,-1.26090240208601,"ibr41",-0.76394837224559,1.99604836461208,"ibr41_0_100","0_100",-0.117104436101092,"-0.392311171551987",3.44
"21184",-1.19750045326249,-1.26090240208601,"ibr41",0.618821917154106,-0.767919455723426,"ibr41_1500_0","1500_0",-0.117104436101092,"-0.392311171551987",4.19
"21189",-1.19750045326249,-1.26090240208601,"ibr46",-0.76394837224559,1.30505640952821,"ibr46_0_75","0_75",-0.117104436101092,"-0.392311171551987",4.9
"21190",-1.19750045326249,-1.26090240208601,"ibr46",1.31020706185395,-0.767919455723426,"ibr46_2250_0","2250_0",-0.117104436101092,"-0.392311171551987",4.69
"21191",-1.19750045326249,-1.26090240208601,"ibr46",-0.76394837224559,-0.0769275006395489,"ibr46_0_25","0_25",-0.117104436101092,"-0.392311171551987",5.33
"21192",-1.19750045326249,-1.26090240208601,"ibr46",-0.76394837224559,1.99604836461208,"ibr46_0_100","0_100",-0.117104436101092,"-0.392311171551987",4.36
"21193",-1.19750045326249,-1.26090240208601,"ibr46",-0.76394837224559,-0.767919455723426,"ibr46_0_0","0_0",-0.117104436101092,"-0.392311171551987",4.87
"21194",-1.19750045326249,-1.26090240208601,"ibr46",-0.76394837224559,0.614064454444328,"ibr46_0_50","0_50",-0.117104436101092,"-0.392311171551987",5.21
"21195",-1.19750045326249,-1.26090240208601,"ibr46",-0.0725632275457418,-0.767919455723426,"ibr46_750_0","750_0",-0.124120010993495,"-0.392311171551987",5.26
"21196",-1.19750045326249,-1.26090240208601,"ibr46",0.618821917154106,-0.767919455723426,"ibr46_1500_0","1500_0",-0.117104436101092,"-0.392311171551987",4.87
"21197",-1.19750045326249,-1.26090240208601,"ibr46",2.0015922065538,-0.767919455723426,"ibr46_3000_0","3000_0",-0.117104436101092,"-0.392311171551987",4.31
"21199",-1.19750045326249,-1.26090240208601,"ibr48",1.31020706185395,-0.767919455723426,"ibr48_2250_0","2250_0",-0.327571682873166,"-0.392311171551987",4.24
"21200",-1.19750045326249,-1.26090240208601,"ibr48",-0.0725632275457418,-0.767919455723426,"ibr48_750_0","750_0",-0.327571682873166,"-0.392311171551987",4.79
"21201",-1.19750045326249,-1.26090240208601,"ibr48",-0.76394837224559,-0.767919455723426,"ibr48_0_0","0_0",-0.327571682873166,"-0.392311171551987",4.84
"21202",-1.19750045326249,-1.26090240208601,"ibr48",-0.76394837224559,1.30505640952821,"ibr48_0_75","0_75",-0.327571682873166,"-0.392311171551987",4.34
"21203",-1.19750045326249,-1.26090240208601,"ibr48",0.618821917154106,-0.767919455723426,"ibr48_1500_0","1500_0",-0.327571682873166,"-0.392311171551987",4.72
"21204",-1.19750045326249,-1.26090240208601,"ibr48",-0.76394837224559,1.99604836461208,"ibr48_0_100","0_100",-0.327571682873166,"-0.392311171551987",3.95
"21205",-1.19750045326249,-1.26090240208601,"ibr48",-0.76394837224559,-0.0769275006395489,"ibr48_0_25","0_25",-0.327571682873166,"-0.392311171551987",4.79
"21206",-1.19750045326249,-1.26090240208601,"ibr48",-0.76394837224559,0.614064454444328,"ibr48_0_50","0_50",-0.327571682873166,"-0.392311171551987",4.68
"21207",-1.19750045326249,-1.26090240208601,"ibr48",2.0015922065538,-0.767919455723426,"ibr48_3000_0","3000_0",-0.327571682873166,"-0.392311171551987",4.03
"22757",-1.19750045326249,0.0563104735967024,"ibr40",-0.76394837224559,-0.767919455723426,"ibr40_0_0","0_0",-0.973004572974193,"2.54858029460427",4.76
"22758",-1.19750045326249,0.0563104735967024,"ibr40",-0.76394837224559,-0.0769275006395489,"ibr40_0_25","0_25",-0.965988998081791,"2.54858029460427",4.45
"22759",-1.19750045326249,0.0563104735967024,"ibr40",1.31020706185395,-0.767919455723426,"ibr40_2250_0","2250_0",-0.958973423189388,"2.54858029460427",3.99
"22760",-1.19750045326249,0.0563104735967024,"ibr40",2.0015922065538,-0.767919455723426,"ibr40_3000_0","3000_0",-0.958973423189388,"2.54858029460427",3.69
"22761",-1.19750045326249,0.0563104735967024,"ibr40",-0.76394837224559,0.614064454444328,"ibr40_0_50","0_50",-0.980020147866596,"2.54858029460427",4.45
"22762",-1.19750045326249,0.0563104735967024,"ibr40",-0.76394837224559,1.30505640952821,"ibr40_0_75","0_75",-0.965988998081791,"2.54858029460427",4.22
"22763",-1.19750045326249,0.0563104735967024,"ibr40",-0.0725632275457418,-0.767919455723426,"ibr40_750_0","750_0",-0.965988998081791,"2.54858029460427",4.75
"22764",-1.19750045326249,0.0563104735967024,"ibr40",0.618821917154106,-0.767919455723426,"ibr40_1500_0","1500_0",-0.973004572974193,"2.54858029460427",4.54
"22765",-1.19750045326249,0.0563104735967024,"ibr40",-0.76394837224559,1.99604836461208,"ibr40_0_100","0_100",-0.965988998081791,"2.54858029460427",3.92
"22767",-1.19750045326249,0.0563104735967024,"ibr42",1.31020706185395,-0.767919455723426,"ibr42_2250_0","2250_0",2.05772378054367,"-0.392311171551987",5.27
"22768",-1.19750045326249,0.0563104735967024,"ibr42",2.0015922065538,-0.767919455723426,"ibr42_3000_0","3000_0",2.05772378054367,"-0.392311171551987",4.99
"22769",-1.19750045326249,0.0563104735967024,"ibr42",-0.76394837224559,0.614064454444328,"ibr42_0_50","0_50",2.05772378054367,"-0.392311171551987",5.6
"22770",-1.19750045326249,0.0563104735967024,"ibr42",-0.76394837224559,-0.0769275006395489,"ibr42_0_25","0_25",2.05772378054367,"-0.392311171551987",5.86
"22771",-1.19750045326249,0.0563104735967024,"ibr42",-0.76394837224559,1.99604836461208,"ibr42_0_100","0_100",2.05772378054367,"-0.392311171551987",5.01
"22772",-1.19750045326249,0.0563104735967024,"ibr42",-0.0725632275457418,-0.767919455723426,"ibr42_750_0","750_0",2.05772378054367,"-0.392311171551987",5.91
"22773",-1.19750045326249,0.0563104735967024,"ibr42",-0.76394837224559,-0.767919455723426,"ibr42_0_0","0_0",2.05772378054367,"-0.392311171551987",5.93
"22774",-1.19750045326249,0.0563104735967024,"ibr42",-0.76394837224559,1.30505640952821,"ibr42_0_75","0_75",2.05772378054367,"-0.392311171551987",5.35
"22775",-1.19750045326249,0.0563104735967024,"ibr42",0.618821917154106,-0.767919455723426,"ibr42_1500_0","1500_0",2.05772378054367,"-0.392311171551987",5.74
"22777",-1.19750045326249,0.0563104735967024,"ibr44",2.0015922065538,-0.767919455723426,"ibr44_3000_0","3000_0",0.4301104055063,"-0.392311171551987",4.17
"22778",-1.19750045326249,0.0563104735967024,"ibr44",-0.76394837224559,1.30505640952821,"ibr44_0_75","0_75",0.436346472077325,"-0.392311171551987",4.46666666666667
"22779",-1.19750045326249,0.0563104735967024,"ibr44",-0.76394837224559,0.614064454444328,"ibr44_0_50","0_50",0.444141555291105,"-0.392311171551987",4.52
"22780",-1.19750045326249,0.0563104735967024,"ibr44",-0.76394837224559,1.99604836461208,"ibr44_0_100","0_100",0.409063680829093,"-0.392311171551987",3.67
"22781",-1.19750045326249,0.0563104735967024,"ibr44",-0.76394837224559,-0.0769275006395489,"ibr44_0_25","0_25",0.437125980398703,"-0.392311171551987",4.74
"22782",-1.19750045326249,0.0563104735967024,"ibr44",-0.0725632275457418,-0.767919455723426,"ibr44_750_0","750_0",0.437125980398703,"-0.392311171551987",4.64
"22783",-1.19750045326249,0.0563104735967024,"ibr44",-0.76394837224559,-0.767919455723426,"ibr44_0_0","0_0",0.437125980398703,"-0.392311171551987",4.86
"22784",-1.19750045326249,0.0563104735967024,"ibr44",0.618821917154106,-0.767919455723426,"ibr44_1500_0","1500_0",0.444141555291105,"-0.392311171551987",4.81
"22785",-1.19750045326249,0.0563104735967024,"ibr44",1.31020706185395,-0.767919455723426,"ibr44_2250_0","2250_0",0.423094830613898,"-0.392311171551987",4.56
"22786",-1.19750045326249,0.0563104735967024,"ibr45",-0.76394837224559,-0.767919455723426,"ibr45_0_0","0_0",-1.60596532993317,"2.54858029460427",4.48888888888889
"22787",-1.19750045326249,0.0563104735967024,"ibr45",-0.0725632275457418,-0.767919455723426,"ibr45_750_0","750_0",-1.59037516350561,"2.54858029460427",4.48888888888889
"22788",-1.19750045326249,0.0563104735967024,"ibr45",-0.76394837224559,0.614064454444328,"ibr45_0_50","0_50",-1.60596532993317,"2.54858029460427",4.27777777777778
"22789",-1.19750045326249,0.0563104735967024,"ibr45",2.0015922065538,-0.767919455723426,"ibr45_3000_0","3000_0",-1.60440631329042,"2.54858029460427",3.29
"22790",-1.19750045326249,0.0563104735967024,"ibr45",-0.76394837224559,1.99604836461208,"ibr45_0_100","0_100",-1.60440631329042,"2.54858029460427",2.8
"22791",-1.19750045326249,0.0563104735967024,"ibr45",0.618821917154106,-0.767919455723426,"ibr45_1500_0","1500_0",-1.60440631329042,"2.54858029460427",4.33
"22792",-1.19750045326249,0.0563104735967024,"ibr45",-0.76394837224559,1.30505640952821,"ibr45_0_75","0_75",-1.60440631329042,"2.54858029460427",4.17
"22793",-1.19750045326249,0.0563104735967024,"ibr45",-0.76394837224559,-0.0769275006395489,"ibr45_0_25","0_25",-1.59037516350561,"2.54858029460427",4.63
"22794",-1.19750045326249,0.0563104735967024,"ibr45",1.31020706185395,-0.767919455723426,"ibr45_2250_0","2250_0",-1.61668356935212,"2.54858029460427",3.8875
"22795",-1.19750045326249,0.0563104735967024,"ibr46",-0.76394837224559,0.614064454444328,"ibr46_0_50","0_50",1.34915071641102,"-0.392311171551987",5.78
"22796",-1.19750045326249,0.0563104735967024,"ibr46",-0.76394837224559,1.99604836461208,"ibr46_0_100","0_100",1.35616629130343,"-0.392311171551987",4.96
"22797",-1.19750045326249,0.0563104735967024,"ibr46",0.618821917154106,-0.767919455723426,"ibr46_1500_0","1500_0",1.35616629130343,"-0.392311171551987",5.58
"22798",-1.19750045326249,0.0563104735967024,"ibr46",-0.76394837224559,1.30505640952821,"ibr46_0_75","0_75",1.35616629130343,"-0.392311171551987",5.51
"22799",-1.19750045326249,0.0563104735967024,"ibr46",1.31020706185395,-0.767919455723426,"ibr46_2250_0","2250_0",1.35616629130343,"-0.392311171551987",5.43
"22800",-1.19750045326249,0.0563104735967024,"ibr46",-0.76394837224559,-0.0769275006395489,"ibr46_0_25","0_25",1.35616629130343,"-0.392311171551987",5.78
"22801",-1.19750045326249,0.0563104735967024,"ibr46",-0.0725632275457418,-0.767919455723426,"ibr46_750_0","750_0",1.34915071641102,"-0.392311171551987",5.86
"22802",-1.19750045326249,0.0563104735967024,"ibr46",2.0015922065538,-0.767919455723426,"ibr46_3000_0","3000_0",1.34915071641102,"-0.392311171551987",4.77
"22803",-1.19750045326249,0.0563104735967024,"ibr46",-0.76394837224559,-0.767919455723426,"ibr46_0_0","0_0",1.35616629130343,"-0.392311171551987",5.45
